"Date","open NCSM Price in USD","high NCSM Price in USD","low NCSM Price in USD","close NCSM Price in USD","NCSM Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"28-Apr-17",400,406,385,400.2,564892
"01-May-17",391.2,419.78,391.2,409,9559
"02-May-17",410.2,413.768,407.008,410.2,5546
"03-May-17",409.4,420.4,404.22,414.2,15045
"04-May-17",413.2,426.2,400.6,400.6,14036
"05-May-17",408.8,408.8,399.5,400.8,2468
"08-May-17",400.6,430,400.6,426.4,3467
"09-May-17",429.4,439.4,404,423.2,5590
"10-May-17",423.4,431.6,414.6,416.8,2079
"11-May-17",419.2,438.8,419.2,419.4,7633
"12-May-17",420.2,420.6,414.2,417.4,838
"15-May-17",418.2,431.6,414.5,422.8,4595
"16-May-17",420.6,449.4,420.6,437,24647
"17-May-17",426,461.7,426,457.2,4131
"18-May-17",457,485,446,457.6,3807
"19-May-17",449,488.3,446,481.8,7525
"22-May-17",489,489,470.8,480,5217
"23-May-17",463.4,493.5,446.7,481.4,9059
"24-May-17",482,517.4,467.5,495.4,8416
"25-May-17",500,537.2,480.6,504.4,9097
"26-May-17",509,564,497.2,540.8,15142
"30-May-17",542,581.4,506.4,522.4,13311
"31-May-17",522.8,535,490,524.8,12165
"01-Jun-17",529.8,557,517.6,528.2,7827
"02-Jun-17",527.2,529.2,506.5,519.4,8186
"05-Jun-17",528.8,536,505,521,5487
"06-Jun-17",508.6,530,502.8,519.6,6857
"07-Jun-17",520.4,525.4,486,502,5991
"08-Jun-17",498.8,521.4,490.2,515.4,10972
"09-Jun-17",514,520.8,500,515.8,6025
"12-Jun-17",516,528.76,501,524.6,8520
"13-Jun-17",526,532.8,515.84,523.4,4912
"14-Jun-17",523.4,525.8,503.2,518,4610
"15-Jun-17",512.2,518,494,498.4,4194
"16-Jun-17",494.8,502,460.4,464.6,39321
"19-Jun-17",466,489.2,457.366,482.4,4045
"20-Jun-17",481,485,461,482.2,3229
"21-Jun-17",482.2,482.2,431.8,441.2,14629
"22-Jun-17",440,460,436.2,439.8,11572
"23-Jun-17",441.4,459.4,439.6,453.8,69054
"26-Jun-17",450.2,454.9,431.8,441.4,6030
"27-Jun-17",439.4,473,437.2,460,10149
"28-Jun-17",451.3,487.6,451.3,470,4094
"29-Jun-17",475.6,493.2,475.6,488.4,4807
"30-Jun-17",500.2,507.1,467.8,503.6,6170
"03-Jul-17",505.6,519.2,505.36,513.2,2376
"05-Jul-17",517.8,517.8,488.8,496.8,4350
"06-Jul-17",494.8,494.8,446.8,460.4,7133
"07-Jul-17",460.4,469.8,454,455.6,2742
"10-Jul-17",455,489.8,430.74,488,2679
"11-Jul-17",484.8,489.2,449.62,460.6,5422
"12-Jul-17",463,466,451,458.2,5726
"13-Jul-17",458.8,470.1,447.2,458.8,8460
"14-Jul-17",456.6,469.24,454,462.4,2838
"17-Jul-17",463.6,483.8,452,457,5426
"18-Jul-17",458.2,463.6,446.6,452.8,5896
"19-Jul-17",454.2,466.6,453.8,463.6,2273
"20-Jul-17",467.4,482,455.6,474.8,9389
"21-Jul-17",479,479,434.62,451.8,8063
"24-Jul-17",451.8,471.6,428.4,438,7060
"25-Jul-17",439.4,464.2,428.802,445.2,6887
"26-Jul-17",446.6,478.4,428.4,445,2858
"27-Jul-17",445.6,456.2,426.06,441.2,4425
