"Date","open GORO Price in USD","high GORO Price in USD","low GORO Price in USD","close GORO Price in USD","GORO Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"09-Jul-13",,,,,,,,,,
"23-Jul-13",,,,,,,,,,
"30-Jul-13",,,,,,,,,,
"08-Aug-13",,,,,,,,,,
"23-Aug-13",,,,,,,,,,
"27-Aug-13",,,,,,,,,,
"09-Sep-13",,,,,,,,,,
"23-Sep-13",,,,,,,,,,
"26-Sep-13",,,,,,,,,,
"09-Oct-13",,,,,,,,,,
"23-Oct-13",,,,,,,,,,
"29-Oct-13",,,,,,,,,,
"06-Nov-13",,,,,,,,,,
"25-Nov-13",,,,,,,,,,
"27-Nov-13",,,,,,,,,,
"09-Dec-13",,,,,,,,,,
"23-Dec-13",,,,,,,,,,
"26-Dec-13",,,,,,,,,,
"09-Jan-14",,,,,,,,,,
"23-Jan-14",,,,,,,,,,
"29-Jan-14",,,,,,,,,,
"07-Feb-14",,,,,,,,,,
"24-Feb-14",,,,,,,,,,
"25-Feb-14",,,,,,,,,,
"07-Mar-14",,,,,,,,,,
"24-Mar-14",,,,,,,,,,
"26-Mar-14",,,,,,,,,,
"09-Apr-14",,,,,,,,,,
"23-Apr-14",,,,,,,,,,
"28-Apr-14",,,,,,,,,,
"08-May-14",,,,,,,,,,
"23-May-14",,,,,,,,,,
"27-May-14",,,,,,,,,,
"09-Jun-14",,,,,,,,,,
"23-Jun-14",,,,,,,,,,
"26-Jun-14",,,,,,,,,,
"09-Jul-14",,,,,,,,,,
"23-Jul-14",,,,,,,,,,
"28-Jul-14",,,,,,,,,,
"07-Aug-14",,,,,,,,,,
"25-Aug-14",,,,,,,,,,
"26-Aug-14",,,,,,,,,,
"09-Sep-14",,,,,,,,,,
"23-Sep-14",,,,,,,,,,
"25-Sep-14",,,,,,,,,,
"08-Oct-14",,,,,,,,,,
"23-Oct-14",,,,,,,,,,
"27-Oct-14",,,,,,,,,,
"06-Nov-14",,,,,,,,,,
"24-Nov-14",,,,,,,,,,
"25-Nov-14",,,,,,,,,,
"09-Dec-14",,,,,,,,,,
"23-Dec-14",,,,,,,,,,
"29-Dec-14",,,,,,,,,,
"02-Jan-15",3.32,3.52,3.3,3.44,491601
"05-Jan-15",3.44,3.53,3.34,3.45,607348
"06-Jan-15",3.52,3.84,3.51,3.72,873218
"07-Jan-15",3.66,3.73,3.42,3.44,669849
"08-Jan-15",3.48,3.64,3.41,3.56,796411,,,,,
"09-Jan-15",3.6,3.6399,3.45,3.45,583606
"12-Jan-15",3.47,3.6999,3.47,3.64,613185
"13-Jan-15",3.7,3.74,3.4,3.49,637899
"14-Jan-15",3.5,3.58,3.355,3.48,508060
"15-Jan-15",3.6,3.74,3.49,3.55,782297
"16-Jan-15",3.57,3.76,3.57,3.65,562117
"20-Jan-15",3.81,3.88,3.67,3.83,718624
"21-Jan-15",3.84,3.8776,3.65,3.71,674653
"22-Jan-15",3.81,3.84,3.65,3.69,517022
"23-Jan-15",3.69,3.7,3.44,3.49,544660,,,,,
"26-Jan-15",3.4,3.54,3.2,3.54,515421,,,,,
"27-Jan-15",3.54,3.65,3.5,3.56,596419
"28-Jan-15",3.56,3.62,3.35,3.4,489686
"29-Jan-15",3.3,3.4,3.24,3.4,414288
"30-Jan-15",3.38,3.6,3.32,3.5,531628
"02-Feb-15",3.45,3.56,3.37,3.52,344842
"03-Feb-15",3.5,3.5,3.36,3.41,382091
"04-Feb-15",3.51,3.59,3.42,3.45,385088
"05-Feb-15",3.46,3.52,3.4,3.52,213215
"06-Feb-15",3.42,3.47,3.35,3.4,392551
"09-Feb-15",3.38,3.48,3.34,3.45,250385,,,,,
"10-Feb-15",3.45,3.45,3.28,3.31,369284
"11-Feb-15",3.31,3.35,3.19,3.28,234485
"12-Feb-15",3.34,3.355,3.26,3.33,174474
"13-Feb-15",3.37,3.44,3.33,3.42,345481
"17-Feb-15",3.35,3.42,3.32,3.38,227336
"18-Feb-15",3.38,3.47,3.31,3.45,288841
"19-Feb-15",3.45,3.5,3.4,3.41,263404
"20-Feb-15",3.42,3.5,3.38,3.39,320089
"23-Feb-15",3.37,3.43,3.31,3.33,176235,,,,,
"24-Feb-15",3.31,3.37,3.28,3.34,304268
"25-Feb-15",3.37,3.4,3.28,3.34,251278,,,,,
"26-Feb-15",3.43,3.48,3.38,3.42,316594
"27-Feb-15",3.45,3.48,3.38,3.46,313953
"02-Mar-15",3.47,3.49,3.35,3.43,268449
"03-Mar-15",3.41,3.49,3.31,3.32,290202
"04-Mar-15",3.33,3.36,3.26,3.31,311604
"05-Mar-15",3.32,3.36,3.262,3.32,138686
"06-Mar-15",3.27,3.28,2.955,3.16,703052
"09-Mar-15",3.16,3.16,3,3.01,430894,,,,,
"10-Mar-15",2.96,3.05,2.9,2.96,618343
"11-Mar-15",2.98,3.155,2.9,3.07,458207
"12-Mar-15",3.1,3.14,2.96,3.01,303453
"13-Mar-15",3.01,3.03,2.875,2.98,350111
"16-Mar-15",2.98,3.01,2.85,2.88,507795
"17-Mar-15",2.81,2.91,2.7,2.73,551013
"18-Mar-15",2.76,2.85,2.62,2.84,735005
"19-Mar-15",2.8,2.895,2.73,2.77,429233
"20-Mar-15",2.81,3.19,2.81,2.95,2575392
"23-Mar-15",3.01,3.25,3.01,3.24,714443,,,,,
"24-Mar-15",3.26,3.27,3.18,3.27,361199
"25-Mar-15",3.29,3.33,3.25,3.27,389506
"26-Mar-15",3.35,3.41,3.2,3.24,545337,,,,,
"27-Mar-15",3.22,3.365,3.16,3.32,403418
"30-Mar-15",3.32,3.32,3.22,3.26,423527
"31-Mar-15",3.24,3.26,3.055,3.19,638286
"01-Apr-15",3.21,3.54,3.21,3.49,915121
"02-Apr-15",3.49,3.57,3.4301,3.46,532917
"06-Apr-15",3.5,3.6525,3.5,3.6,530143
"07-Apr-15",3.58,3.58,3.36,3.48,378644
"08-Apr-15",3.44,3.54,3.42,3.46,307149
"09-Apr-15",3.46,3.5,3.38,3.48,274093,,,,,
"10-Apr-15",3.51,3.54,3.45,3.46,346804
"13-Apr-15",3.46,3.55,3.35,3.49,324953
"14-Apr-15",3.48,3.51,3.41,3.49,280403
"15-Apr-15",3.48,3.62,3.48,3.59,375136
"16-Apr-15",3.59,3.6,3.41,3.48,329044
"17-Apr-15",3.47,3.51,3.42,3.44,274992
"20-Apr-15",3.47,3.5,3.35,3.48,259729
"21-Apr-15",3.44,3.49,3.4,3.44,220237
"22-Apr-15",3.45,3.45,3.3,3.36,262364
"23-Apr-15",3.33,3.47,3.33,3.42,172989,,,,,
"24-Apr-15",3.41,3.42,3.31,3.38,259724
"27-Apr-15",3.44,3.5,3.39,3.41,292853,,,,,
"28-Apr-15",3.45,3.55,3.42,3.47,554661
"29-Apr-15",3.49,3.53,3.4599,3.5,417648
"30-Apr-15",3.45,3.47,3.36,3.37,327110
"01-May-15",3.36,3.48,3.32,3.46,277425
"04-May-15",3.51,3.54,3.39,3.39,248600
"05-May-15",3.41,3.44,3.35,3.4,185369
"06-May-15",3.33,3.42,3.24,3.27,401517
"07-May-15",3.28,3.33,3.2,3.23,384309,,,,,
"08-May-15",3.22,3.365,3.22,3.34,236844
"11-May-15",3.35,3.35,3.205,3.31,317224
"12-May-15",3.36,3.36,3.25,3.32,313574
"13-May-15",3.36,3.4,3.19,3.23,760787
"14-May-15",3.26,3.37,3.25,3.28,330107
"15-May-15",3.4,3.49,3.29,3.44,699728
"18-May-15",3.44,3.44,3.3,3.32,403018
"19-May-15",3.3,3.3,3.16,3.17,487703
"20-May-15",3.17,3.2001,3.09,3.09,371991
"21-May-15",3.1,3.14,3.06,3.07,389379
"22-May-15",3.09,3.12,3.05,3.11,424252
"26-May-15",3.05,3.17,2.991,3.14,640783,,,,,
"27-May-15",3,3.19,2.99,3.04,330874,,,,,
"28-May-15",3.05,3.08,3,3.01,492240
"29-May-15",3.02,3.06,2.93,2.93,1096814
"01-Jun-15",3,3.06,2.95,2.97,534323
"02-Jun-15",3,3.11,2.98,3.06,458016
"03-Jun-15",3.04,3.05,3,3.01,350829
"04-Jun-15",2.98,3,2.97,2.98,239304
"05-Jun-15",2.97,3.005,2.93,2.96,353408
"08-Jun-15",3.05,3.05,2.96,2.99,452569
"09-Jun-15",3,3.01,2.94,2.94,339468,,,,,
"10-Jun-15",2.98,3,2.95,2.99,316602
"11-Jun-15",2.98,2.99,2.94,2.94,181528
"12-Jun-15",2.96,2.97,2.93,2.97,246644
"15-Jun-15",2.94,3.06,2.93,2.99,530797
"16-Jun-15",2.96,2.98,2.84,2.86,520748
"17-Jun-15",2.85,3,2.85,2.98,509659
"18-Jun-15",3,3.06,2.95,2.97,338675
"19-Jun-15",2.98,2.99,2.76,2.76,1230742
"22-Jun-15",2.8,3.05,2.795,3,757651
"23-Jun-15",2.97,3.01,2.91,3,695842,,,,,
"24-Jun-15",2.97,3.02,2.94,2.96,436372,,,,,
"25-Jun-15",2.95,3.01,2.88,2.91,518652
"26-Jun-15",2.87,2.9,2.74,2.8,3435430
"29-Jun-15",2.77,2.92,2.77,2.92,555980
"30-Jun-15",2.87,2.9,2.76,2.76,474837
"01-Jul-15",2.78,2.8,2.56,2.59,715888
"02-Jul-15",2.62,2.69,2.5801,2.68,562847
"06-Jul-15",2.67,2.72,2.59,2.59,529463
"07-Jul-15",2.58,2.6,2.35,2.39,989950
"08-Jul-15",2.45,2.55,2.39,2.52,542955
"09-Jul-15",2.54,2.56,2.42,2.48,427136,,,,,
"10-Jul-15",2.5,2.52,2.43,2.49,212002
"13-Jul-15",2.54,2.66,2.42,2.66,310121
"14-Jul-15",2.63,2.63,2.49,2.49,313107
"15-Jul-15",2.51,2.53,2.36,2.36,395742
"16-Jul-15",2.36,2.42,2.35,2.38,379056
"17-Jul-15",2.39,2.3962,2.22,2.23,628301
"20-Jul-15",2.15,2.17,1.99,2,1202373
"21-Jul-15",2.11,2.25,2.09,2.18,1174595
"22-Jul-15",2.17,2.17,2.11,2.13,714101
"23-Jul-15",2.2,2.2,2.05,2.08,609547,,,,,
"24-Jul-15",2.08,2.25,2.04,2.25,651742
"27-Jul-15",2.2,2.3301,2.14,2.15,636545,,,,,
"28-Jul-15",2.17,2.2,2.13,2.17,460932
"29-Jul-15",2.2,2.3,2.17,2.2,344256
"30-Jul-15",2.15,2.25,2.15,2.23,330701
"31-Jul-15",2.25,2.28,2.18,2.21,324237
"03-Aug-15",2.2,2.2,2.13,2.13,275692
"04-Aug-15",2.29,2.29,2.11,2.18,274310
"05-Aug-15",2.18,2.2299,2,2,579845
"06-Aug-15",2.02,2.38,2.02,2.38,676124
"07-Aug-15",2.4,2.53,2.25,2.25,570297,,,,,
"10-Aug-15",2.27,2.42,2.22,2.35,392879
"11-Aug-15",2.5,2.5,2.31,2.38,426120
"12-Aug-15",2.44,2.54,2.4302,2.54,500807
"13-Aug-15",2.49,2.54,2.35,2.37,337536
"14-Aug-15",2.45,2.46,2.26,2.37,307653
"17-Aug-15",2.4,2.5,2.32,2.37,392641
"18-Aug-15",2.39,2.39,2.2,2.23,331167
"19-Aug-15",2.37,2.43,2.3231,2.39,350998
"20-Aug-15",2.53,2.71,2.45,2.64,708139
"21-Aug-15",2.76,2.79,2.54,2.58,532448
"24-Aug-15",2.58,2.59,2.28,2.36,534770,,,,,
"25-Aug-15",2.35,2.4,2.25,2.29,262293
"26-Aug-15",2.22,2.27,2.14,2.16,381186,,,,,
"27-Aug-15",2.2,2.34,2.11,2.3,430001
"28-Aug-15",2.39,2.55,2.35,2.41,479410
"31-Aug-15",2.45,2.45,2.3,2.38,207503
"01-Sep-15",2.4,2.4501,2.3222,2.35,240281
"02-Sep-15",2.35,2.38,2.21,2.24,359400
"03-Sep-15",2.29,2.42,2.27,2.35,372837
"04-Sep-15",2.35,2.39,2.25,2.34,284658
"08-Sep-15",2.35,2.42,2.3,2.37,261060
"09-Sep-15",2.34,2.39,2.25,2.3,298370,,,,,
"10-Sep-15",2.33,2.36,2.26,2.3,402424
"11-Sep-15",2.3,2.46,2.25,2.46,298011
"14-Sep-15",2.44,2.47,2.35,2.38,288870
"15-Sep-15",2.41,2.45,2.35,2.37,234040
"16-Sep-15",2.43,2.51,2.41,2.49,569556
"17-Sep-15",2.51,2.65,2.45,2.65,325927
"18-Sep-15",2.69,2.72,2.55,2.7,958756
"21-Sep-15",2.7,2.82,2.6,2.72,335409
"22-Sep-15",2.6,2.64,2.5,2.5,227859
"23-Sep-15",2.59,2.65,2.53,2.57,203730,,,,,
"24-Sep-15",2.66,2.8,2.63,2.75,383520
"25-Sep-15",2.73,2.76,2.64,2.64,227076
"28-Sep-15",2.55,2.61,2.5,2.52,215038,,,,,
"29-Sep-15",2.57,2.63,2.41,2.46,173140
"30-Sep-15",2.4,2.55,2.27,2.53,1512911
"01-Oct-15",2.59,2.67,2.46,2.51,147077
"02-Oct-15",2.64,2.7,2.56,2.67,282864
"05-Oct-15",2.7,2.79,2.68,2.71,298113
"06-Oct-15",2.76,3.15,2.75,2.77,882769
"07-Oct-15",2.85,2.91,2.68,2.88,495853,,,,,
"08-Oct-15",2.76,2.88,2.72,2.82,334016
"09-Oct-15",2.92,3,2.89,2.98,430094
"12-Oct-15",3.12,3.15,2.781,2.88,477642
"13-Oct-15",2.83,2.92,2.76,2.79,287006
"14-Oct-15",2.87,3.11,2.75,2.98,465769
"15-Oct-15",2.98,3.12,2.9,3.12,447474
"16-Oct-15",3.2,3.2,2.95,3,329031
"19-Oct-15",3.01,3.02,2.75,2.77,508029
"20-Oct-15",2.79,2.96,2.71,2.91,386438
"21-Oct-15",3.07,3.07,2.73,2.76,238596
"22-Oct-15",2.76,2.87,2.72,2.81,201806
"23-Oct-15",2.93,2.94,2.75,2.83,286217,,,,,
"26-Oct-15",3.15,3.18,2.75,2.8,221630
"27-Oct-15",2.67,2.82,2.58,2.66,435613,,,,,
"28-Oct-15",2.97,3,2.62,2.69,326806
"29-Oct-15",2.69,2.69,2.51,2.56,356745
"30-Oct-15",2.55,2.63,2.52,2.6,350352
"02-Nov-15",2.56,2.67,2.46,2.6,238784
"03-Nov-15",2.55,2.69,2.51,2.65,201981
"04-Nov-15",2.84,2.84,2.422,2.44,386165
"05-Nov-15",2.54,2.65,2.4001,2.44,325425
"06-Nov-15",2.36,2.37,2.24,2.25,554052,,,,,
"09-Nov-15",2.28,2.34,2.16,2.34,468239
"10-Nov-15",2.3,2.3,2.2,2.24,234191
"11-Nov-15",2.23,2.28,2.2,2.28,267848
"12-Nov-15",2.2,2.29,2.16,2.16,257461
"13-Nov-15",2.15,2.3,2.15,2.26,245441
"16-Nov-15",2.25,2.3,2.21,2.27,166093
"17-Nov-15",2.26,2.26,2.11,2.16,310616
"18-Nov-15",2.17,2.3,2.13,2.27,264492
"19-Nov-15",2.3,2.45,2.27,2.36,304287
"20-Nov-15",2.38,2.4,2.21,2.24,201299
"23-Nov-15",2.24,2.26,2.18,2.26,210646,,,,,
"24-Nov-15",2.31,2.39,2.25,2.29,240844,,,,,
"25-Nov-15",2.26,2.35,2.24,2.26,135178
"27-Nov-15",2.21,2.278,2.21,2.25,96020
"30-Nov-15",2.22,2.31,2.2,2.23,430971
"01-Dec-15",2.26,2.34,2.23,2.32,193403
"02-Dec-15",2.25,2.32,2.2,2.26,194221
"03-Dec-15",2.31,2.35,2.25,2.3,250889
"04-Dec-15",2.31,2.39,2.3,2.34,375395
"07-Dec-15",2.31,2.34,2.15,2.2,367323
"08-Dec-15",2.2,2.2,2.11,2.11,285440
"09-Dec-15",2.17,2.23,2.1,2.17,377727,,,,,
"10-Dec-15",2.14,2.21,2.14,2.15,178980
"11-Dec-15",2.14,2.23,2.0953,2.19,301387
"14-Dec-15",2.16,2.19,2.07,2.1,360688
"15-Dec-15",2.12,2.13,2.06,2.06,318238
"16-Dec-15",2.13,2.18,2.08,2.17,389568
"17-Dec-15",2.11,2.1291,1.995,2.01,548903
"18-Dec-15",2.02,2.15,2,2.07,930088
"21-Dec-15",2.1,2.13,2.06,2.11,209139
"22-Dec-15",2.12,2.12,2.07,2.09,105875
"23-Dec-15",2.1,2.14,2.07,2.14,394415,,,,,
"24-Dec-15",2.14,2.24,2.13,2.24,300149
"28-Dec-15",2.1,2.12,1.8901,1.91,1039367,,,,,
"29-Dec-15",1.93,1.93,1.74,1.81,878522
"30-Dec-15",1.74,1.83,1.61,1.69,1294913
"31-Dec-15",1.63,1.69,1.6,1.66,582505
"04-Jan-16",1.69,1.78,1.64,1.68,517859
"05-Jan-16",1.69,1.74,1.58,1.64,487153
"06-Jan-16",1.67,1.76,1.66,1.68,364842
"07-Jan-16",1.68,1.74,1.6,1.65,629482,,,,,
"08-Jan-16",1.56,1.64,1.55,1.58,475643
"11-Jan-16",1.55,1.55,1.15,1.31,1232274
"12-Jan-16",1.27,1.3,1.18,1.25,667474
"13-Jan-16",1.24,1.32,1.222,1.32,355782
"14-Jan-16",1.26,1.285,1.2,1.23,292936
"15-Jan-16",1.31,1.31,1.2,1.26,285460
"19-Jan-16",1.26,1.261,1.15,1.15,541840
"20-Jan-16",1.17,1.2,1.14,1.19,389353
"21-Jan-16",1.18,1.27,1.18,1.26,236447
"22-Jan-16",1.3,1.32,1.26,1.3,228557
"25-Jan-16",1.28,1.38,1.28,1.3,313881,,,,,
"26-Jan-16",1.34,1.4,1.34,1.37,411125
"27-Jan-16",1.38,1.42,1.32,1.4,362939,,,,,
"28-Jan-16",1.35,1.39,1.3361,1.36,183855
"29-Jan-16",1.35,1.39,1.34,1.34,396825
"01-Feb-16",1.35,1.46,1.35,1.38,298345
"02-Feb-16",1.37,1.4,1.26,1.26,457206
"03-Feb-16",1.25,1.34,1.25,1.33,700836
"04-Feb-16",1.36,1.58,1.36,1.48,844734
"05-Feb-16",1.45,1.61,1.42,1.57,505446
"08-Feb-16",1.63,1.73,1.62,1.7,900348
"09-Feb-16",1.75,1.75,1.55,1.59,504307,,,,,
"10-Feb-16",1.55,1.68,1.5,1.58,563394
"11-Feb-16",1.75,1.7699,1.63,1.71,1011073
"12-Feb-16",1.7,1.8,1.655,1.69,862072
"16-Feb-16",1.66,1.69,1.55,1.62,433913
"17-Feb-16",1.61,1.74,1.59,1.69,416226
"18-Feb-16",1.7,1.79,1.67,1.77,874749
"19-Feb-16",1.74,1.8,1.73,1.74,657619
"22-Feb-16",1.68,1.81,1.68,1.81,645652
"23-Feb-16",1.86,1.94,1.85,1.91,694340,,,,,
"24-Feb-16",1.96,2.08,1.89,1.91,970787
"25-Feb-16",1.99,2,1.91,1.95,348501,,,,,
"26-Feb-16",1.94,1.98,1.89,1.94,438892
"29-Feb-16",1.96,1.99,1.91,1.96,379307
"01-Mar-16",1.97,1.98,1.9,1.92,420627
"02-Mar-16",1.93,2.01,1.85,1.99,495806
"03-Mar-16",2.04,2.17,2.02,2.14,876980
"04-Mar-16",2.19,2.4,2.09,2.12,1207421
"07-Mar-16",2.2,2.32,2.17,2.23,501787
"08-Mar-16",2.31,2.368,2.15,2.16,499065
"09-Mar-16",2.05,2.3,2.02,2.2,764055,,,,,
"10-Mar-16",2.1,2.35,2.1,2.27,873822
"11-Mar-16",2.28,2.33,2.22,2.26,323570
"14-Mar-16",2.32,2.35,2.22,2.26,774869
"15-Mar-16",2.22,2.25,2.12,2.21,366317
"16-Mar-16",2.12,2.37,2.12,2.35,574039
"17-Mar-16",2.4,2.45,2.27,2.3,659357
"18-Mar-16",2.28,2.45,2.28,2.44,1632394
"21-Mar-16",2.39,2.49,2.38,2.42,527029
"22-Mar-16",2.49,2.5,2.42,2.47,329013
"23-Mar-16",2.36,2.4,2.22,2.25,570389,,,,,
"24-Mar-16",2.2,2.32,2.2,2.3,206496
"28-Mar-16",2.31,2.31,2.24,2.3,184982,,,,,
"29-Mar-16",2.31,2.5,2.27,2.44,526911
"30-Mar-16",2.45,2.46,2.33,2.37,342574
"31-Mar-16",2.42,2.439,2.33,2.33,259529
"01-Apr-16",2.28,2.41,2.22,2.4,651690
"04-Apr-16",2.39,2.39,2.235,2.28,338755
"05-Apr-16",2.37,2.39,2.31,2.38,278751
"06-Apr-16",2.37,2.4,2.34,2.4,282946
"07-Apr-16",2.46,2.5,2.41,2.44,437294,,,,,
"08-Apr-16",2.46,2.5,2.42,2.5,388849
"11-Apr-16",2.52,2.68,2.51,2.68,840371
"12-Apr-16",2.68,2.81,2.6,2.78,755514
"13-Apr-16",2.7,2.82,2.65,2.68,474476
"14-Apr-16",2.64,2.75,2.62,2.72,501649
"15-Apr-16",2.75,2.815,2.7,2.77,433114
"18-Apr-16",2.8,2.91,2.77,2.9,583383
"19-Apr-16",3.03,3.14,2.92,3.05,775209
"20-Apr-16",3.1,3.14,2.87,2.94,867926
"21-Apr-16",3,3.08,2.92,2.96,516341
"22-Apr-16",2.97,3.08,2.95,2.99,494761
"25-Apr-16",3,3.03,2.85,2.89,530917,,,,,
"26-Apr-16",2.89,2.99,2.77,2.98,504837
"27-Apr-16",2.98,3.03,2.88,2.95,568459,,,,,
"28-Apr-16",2.98,3.1,2.91,3.09,689693
"29-Apr-16",3.14,3.3,3.13,3.29,1019603
"02-May-16",3.43,3.5,3.31,3.39,1266545
"03-May-16",3.44,3.45,3.1,3.21,1064172
"04-May-16",3.29,3.29,2.9,2.92,1129489
"05-May-16",3.05,3.27,2.99,3.23,791767
"06-May-16",3.3,3.54,3.2901,3.38,1261622
"09-May-16",3.25,3.35,3.08,3.14,1013832,,,,,
"10-May-16",3.11,3.345,3.05,3.33,622880
"11-May-16",3.49,3.54,3.3,3.5,748721
"12-May-16",3.55,3.64,3.31,3.32,855180
"13-May-16",3.38,3.64,3.369,3.45,829821
"16-May-16",3.73,3.756,3.53,3.7,655319
"17-May-16",3.71,3.88,3.65,3.85,955722
"18-May-16",3.8,3.88,3.5,3.52,921511
"19-May-16",3.37,3.51,3.01,3.49,1777838
"20-May-16",3.48,3.54,3.35,3.5,605164
"23-May-16",3.29,3.61,3.29,3.55,504896,,,,,
"24-May-16",3.42,3.44,2.95,3,1674420
"25-May-16",2.93,3.15,2.9,3.15,697024,,,,,
"26-May-16",3.31,3.43,3.13,3.16,509322
"27-May-16",3.1,3.13,2.92,2.98,915731
"31-May-16",2.91,3.13,2.8201,3.09,902477
"01-Jun-16",3.11,3.15,3,3.09,516272
"02-Jun-16",3.03,3.09,2.96,3,298718
"03-Jun-16",3.2,3.49,3.2,3.4,1277696
"06-Jun-16",3.49,3.5099,3.35,3.48,810253
"07-Jun-16",3.41,3.4499,3.3,3.33,525044
"08-Jun-16",3.46,3.6,3.45,3.48,953836
"09-Jun-16",3.45,3.59,3.37,3.5,693470,,,,,
"10-Jun-16",3.6,3.75,3.3338,3.45,1038761
"13-Jun-16",3.61,3.61,3.26,3.37,880346
"14-Jun-16",3.35,3.4,3.1999,3.31,614367
"15-Jun-16",3.33,3.54,3.3,3.51,1091403
"16-Jun-16",3.77,3.82,3.36,3.43,1173325
"17-Jun-16",3.43,3.49,3.27,3.34,1090287
"20-Jun-16",3.26,3.36,3.12,3.35,612281
"21-Jun-16",3.13,3.32,3.13,3.32,624539
"22-Jun-16",3.24,3.3425,3.13,3.3,750729
"23-Jun-16",3.23,3.48,3.2,3.26,1210727,,,,,
"24-Jun-16",3.73,3.75,3.31,3.45,5438177
"27-Jun-16",3.5,3.507,3.24,3.27,1294997
"28-Jun-16",3.22,3.48,3.19,3.41,933235,,,,,
"29-Jun-16",3.46,3.6,3.44,3.57,780632
"30-Jun-16",3.56,3.59,3.4101,3.59,835738
"01-Jul-16",3.65,3.935,3.61,3.9,1299545
"05-Jul-16",3.93,4.26,3.92,4.18,1456708
"06-Jul-16",4.43,4.69,4.32,4.6,1740162
"07-Jul-16",4.58,4.65,4.35,4.47,1166995,,,,,
"08-Jul-16",4.53,4.86,4.46,4.86,1002924
"11-Jul-16",4.88,5.435,4.88,5.34,2167034
"12-Jul-16",5.4,5.4,4.87,4.9,1866928
"13-Jul-16",5.08,5.5,4.91,5.5,1526216
"14-Jul-16",5.32,5.5,5.1,5.33,1222113
"15-Jul-16",5.29,5.58,5.2,5.42,818859
"18-Jul-16",5.6,5.6,5.27,5.4,689203
"19-Jul-16",5.26,5.4075,5.17,5.3,687518
"20-Jul-16",5.1,5.14,4.77,4.82,1218219
"21-Jul-16",4.84,5.26,4.84,5.24,991883
"22-Jul-16",5.1,5.22,4.97,5.04,681565
"25-Jul-16",4.79,4.99,4.73,4.87,768384,,,,,
"26-Jul-16",4.88,5.1,4.85,5.08,554470
"27-Jul-16",5.13,5.37,4.97,5.37,1139264,,,,,
"28-Jul-16",5.42,5.47,5.211,5.32,643491
"29-Jul-16",5.51,5.64,5.4,5.62,1291785
"01-Aug-16",5.6,5.8,5.49,5.74,910324
"02-Aug-16",5.9,6.07,5.84,5.9,1339660
"03-Aug-16",5.99,6.5,5.74,6.45,1770692
"04-Aug-16",6.51,6.88,6.41,6.7,1618684
"05-Aug-16",6.57,6.59,6.12,6.45,1281090
"08-Aug-16",6.42,6.609,6.35,6.45,657997
"09-Aug-16",6.47,6.65,6.47,6.6,591174,,,,,
"10-Aug-16",6.74,6.87,6.53,6.75,807052
"11-Aug-16",6.75,6.8565,6.55,6.56,879208
"12-Aug-16",6.62,6.74,6.38,6.53,676727
