"Date","open ADNT Price in USD","high ADNT Price in USD","low ADNT Price in USD","close ADNT Price in USD","ADNT Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"10-Mar-17",70.24,70.39,69.5,70.1,984702,1.020495
"13-Mar-17",70.38,73.135,70.17,72.39,1502873,1.043392,,,,
"14-Mar-17",72.5,74.94,71.72,74.16,1304976,1.12106
"15-Mar-17",74.28,75.99,74,75.69,1328946,1.078009
"16-Mar-17",76.07,76.09,73.3349,73.9,968549,1.508687
"17-Mar-17",73.9,73.9,71.65,72.82,1970809,1.469044
"20-Mar-17",72.82,73.0795,71.96,72.1,972942,1.505283
"21-Mar-17",72.17,72.5399,69.48,69.56,1159877,1.532006
"22-Mar-17",69.17,70.23,68.62,70.1,958352,1.629527
"23-Mar-17",70.1,70.49,68.27,68.27,900662,1.447263
"24-Mar-17",68.01,69.25,67.5,68.52,852141,0.719641,,,,
"27-Mar-17",68.25,70.4,67.775,70.36,786624
"28-Mar-17",70.95,72.66,70.93,72.29,968667
"29-Mar-17",72.33,72.459,71.44,71.46,644063
"30-Mar-17",71.32,71.69,70.631,71.51,679352
"31-Mar-17",71.88,73.5,71.42,72.67,681435
"03-Apr-17",72.85,73.15,69.57,70.13,1035082,0.60036
"04-Apr-17",69.43,70.21,67.76,68.13,733070,0.592697
"05-Apr-17",68.24,68.47,66.22,66.55,1233573,0.668376
"06-Apr-17",66.16,66.82,65.53,66.62,1460752,0.599231
"07-Apr-17",66.71,67.2,66.1,66.85,707023,0.619027
"10-Apr-17",67.29,68.18,66.47,67.2,815231,0.598006
"11-Apr-17",67.17,67.7,66.59,67.51,594269,0.541323
"12-Apr-17",67.53,67.92,66.32,66.55,770619,0.557664
"13-Apr-17",66.19,67.39,66.09,67.18,675522,0.596758
"14-Apr-17",,,,,,0.59426
"17-Apr-17",66.98,67.57,66.96,67.27,540236,0.675263
"18-Apr-17",66.8,67.26,65.55,66.16,1261210,0.588093
"19-Apr-17",66.57,68.105,66.57,67.58,764442,0.660926
"20-Apr-17",67.77,69.3,67.77,69.09,817723,0.766323,,,,
"21-Apr-17",69.24,69.76,68.85,69.24,634285,0.812941
"24-Apr-17",69.42,70.22,69.41,69.68,741784,0.707928
"25-Apr-17",69.65,70.46,69.51,70.16,894622,0.701518
"26-Apr-17",70.33,70.61,69.86,70.21,759607,0.770157
"27-Apr-17",70.2,72.6,70,72.34,1721690,0.658716
"28-Apr-17",74.74,75.18,72.3,73.56,1482083,0.577635
"01-May-17",74.04,75.3,73.65,74.49,742416,0.708074
"02-May-17",74.84,75,68,68.63,2771107,0.588061
"03-May-17",68.83,70.5,68.69,70.15,1291278,0.401422
"04-May-17",70.45,70.45,69.03,70.06,923658,0.366587
"05-May-17",70.06,71.1,70.06,70.98,633651,0.722453
"08-May-17",70.98,71.46,70.16,70.86,892843,0.562129
"09-May-17",71.08,72,70.62,71.44,511389,0.565544
"10-May-17",71.66,71.82,70.97,71.46,367015,0.672184
"11-May-17",70.9,71.71,70.79,71.04,358440,0.583317
"12-May-17",71.03,71.48,71.01,71.25,567180,0.446097
"15-May-17",71.65,72.93,71.3924,72.47,828437
"16-May-17",72.35,72.86,72.2,72.57,1148700
"17-May-17",72,72.39,68.07,68.2,1616433
"18-May-17",68.11,69.34,67.38,68.6,1125386
"19-May-17",69.21,69.95,69.125,69.45,737426
"22-May-17",69.57,70.21,69.08,69.49,617358
"23-May-17",69.65,69.84,68.34,68.55,701659
"24-May-17",68.48,68.58,67.5,68.31,605014
"25-May-17",68.41,68.85,65.73,66.05,1121694
"26-May-17",65.83,67.17,64.69,66.64,1303326
"30-May-17",66.3,67.35,65.89,66.93,746509
"31-May-17",67.1,68.745,66.86,68.53,884231
"01-Jun-17",68.56,70.93,68.49,69.87,1222932
"02-Jun-17",69.74,71.26,69.55,71.01,975391
"05-Jun-17",71.01,71.33,69.85,69.9,774740
"06-Jun-17",69.07,69.5,67.93,68.71,959655
"07-Jun-17",68.74,70.1699,68.69,69.39,711015
"08-Jun-17",69.11,69.11,67.1,68.36,1071360
"09-Jun-17",68.13,68.34,66.96,67.42,851506
"12-Jun-17",67.06,67.905,66.62,66.73,1057063
"13-Jun-17",66.7,67.4,65.52,65.83,873423
"14-Jun-17",65.82,65.99,63.35,63.94,1661457
"15-Jun-17",63.24,64.83,62.8,64.55,1167764
"16-Jun-17",64.13,64.1471,61.24,61.87,1406051
"19-Jun-17",62.15,62.79,61.37,61.73,1038457
"20-Jun-17",61.66,62.78,61.5,62.35,595541
"21-Jun-17",62.37,63.62,62.3,63.58,680039
"22-Jun-17",63.37,64.56,63.04,64.09,657442
"23-Jun-17",64.19,64.47,63.61,64.13,1565946
"26-Jun-17",64.33,65.22,64.15,64.83,438629
"27-Jun-17",64.18,64.48,62.92,63.2,941077
"28-Jun-17",63.79,64.99,63.21,64.66,1064371
"29-Jun-17",64.53,65.06,64.05,64.77,603864
"30-Jun-17",64.77,65.7,64.72,65.38,325991
"03-Jul-17",66,67.27,65.77,65.97,502206,1.568602
"04-Jul-17",,,,,,1.569477
"05-Jul-17",65.85,66.46,65.2,66.08,347699,1.632352
"06-Jul-17",65.66,66.75,65.63,66.16,687771,1.627952
"07-Jul-17",66.19,67.81,65.9,67.65,613095,1.657662
"10-Jul-17",67.81,68.47,67.52,68.19,678688,1.640651
"11-Jul-17",68.55,69.81,68,68.92,910642,1.753355,,,,
"12-Jul-17",68.85,69.84,68.49,68.69,982901,1.696454
"13-Jul-17",68.58,69.78,68.58,69.45,640610,1.441962
"14-Jul-17",69.5,70.09,68.59,68.85,1085335,1.455014
"17-Jul-17",69.12,70.24,69.12,69.91,733299,1.298627
"18-Jul-17",70.02,70.24,69.59,69.77,462671,1.251318
"19-Jul-17",70.02,70.42,69.45,70.23,375872,1.415363
"20-Jul-17",70.67,70.95,69.751,70.6,465082,1.54837
"21-Jul-17",69.95,69.95,67.69,68.71,1087657,1.549132
"24-Jul-17",68.5,68.59,67.33,67.93,1159356,1.41334,,,,
"25-Jul-17",68.04,68.36,67.29,68.25,1188533,2.408328
"26-Jul-17",68.21,70.27,68.2,69.05,1312694,2.918246
"27-Jul-17",66.355,69.95,66,66.33,1681716,1.552412
"28-Jul-17",66.3,66.3,64.8,65.54,1012119,1.344016
"31-Jul-17",65.54,65.92,64.76,65.47,700871,1.341269
"01-Aug-17",65.6,65.6,63.4231,63.99,847267,1.551615
"02-Aug-17",63.9,64.66,63.73,64.3,663242,1.438653
"03-Aug-17",64.1,64.51,63.77,64.04,528256,1.555268
"04-Aug-17",64.18,65.08,63.7,64.91,592867,1.599206
"07-Aug-17",64.84,65.56,64.8,65.41,470086,1.761594
"08-Aug-17",65.3,65.89,64.98,65.49,403470,2.070971
"09-Aug-17",65.28,65.52,64.7,65.26,498121,1.966572
"10-Aug-17",65.13,65.13,63.43,64,698700,1.974068
"11-Aug-17",64.06,65.62,63.74,65.43,578113,1.913967
"14-Aug-17",66,66.92,65.65,66.37,521635,1.971299
"15-Aug-17",66.5,66.5,65.335,66.01,763417,1.991417
"16-Aug-17",65.76,67.22,65.76,66.65,901492,2.216665
"17-Aug-17",66.48,66.55,65.5,65.55,927385,2.277164,,,,
"18-Aug-17",65.5,66.36,64.88,65.97,500272,2.300004
"21-Aug-17",66.01,68.3,65.78,67.88,1408651,2.263485
"22-Aug-17",69.3,69.3,68.45,69.02,869963,2.321639
"23-Aug-17",68.75,70.04,68.4,69.16,836486,2.899547
"24-Aug-17",68.97,69.555,68.47,69.02,324424,2.841976
"25-Aug-17",69.15,69.7,68.26,68.3,233570,2.843586
"28-Aug-17",68.51,68.51,67.585,68.01,294323,3.220575
"29-Aug-17",67.49,68.525,67.13,68.3,633271,3.203309
"30-Aug-17",68.67,69.72,67.97,69.66,780649,2.865276
"31-Aug-17",69.71,70.75,69.41,70.68,632974,2.865277
"01-Sep-17",70.82,72.53,70.52,72.18,674551,2.860608
"04-Sep-17",,,,,,2.894299
"05-Sep-17",72.2,72.36,71.76,72.25,1106448,2.740144
"06-Sep-17",72.49,72.62,71.75,72.56,680891,2.699971
"07-Sep-17",72.47,72.8,71.8801,72.51,696258,3.895792
"08-Sep-17",72.5,72.7,72.24,72.55,590560,2.898788
"11-Sep-17",73,73.74,72.6,73.57,648115,2.318523
"12-Sep-17",73.65,73.9,73.36,73.86,404929,2.455341,,,,
"13-Sep-17",73.54,75.825,73.5,75.39,723780,2.516166
"14-Sep-17",75.72,77.87,75.02,76.4,996562,2.590892
"15-Sep-17",77.21,80.29,76.37,80.26,2219578,2.62528
"18-Sep-17",80.26,81.37,79.69,80.26,1172595,2.673954
"19-Sep-17",80.55,82.93,80.51,82.19,1354729,2.801397
"20-Sep-17",82.5,83.58,82.42,82.59,1071220,2.918842
"21-Sep-17",82.5,82.66,81.77,82.24,583302,3.007283
"22-Sep-17",82.29,83.4299,82.29,82.95,439759,2.991637
"25-Sep-17",81.5,83.13,81.04,82.17,690685,2.727542
"26-Sep-17",82.2,85.92,82.18,85.71,1252853,2.719922
"27-Sep-17",86,86.42,83.83,84.17,707936,2.653006
"28-Sep-17",83.66,84.52,83.38,84.1,599377,2.624541
"29-Sep-17",84.4,84.6,83.87,83.99,468225,2.714105
"02-Oct-17",83.99,85.07,83.81,84.97,668962,2.246413,0.6621
"03-Oct-17",85.9,86.42,84.25,85.18,731363,2.365361,0.6484
"04-Oct-17",85.13,85.84,84.79,85.07,780953,2.378211,0.6476
"05-Oct-17",85.21,85.52,83.941,84.42,1074891,2.315482,0.6475
"06-Oct-17",84.26,85.13,83.89,84.67,595745,2.336511,0.6412
"09-Oct-17",84.67,85.035,83.72,83.93,278687,2.347596,0.6412
"10-Oct-17",83.94,84.51,83.36,84.21,471150,2.290288,0.6441
"11-Oct-17",84.11,84.65,83.13,84.49,641359,2.039551,0.6467
"12-Oct-17",83.96,84.38,83,84.25,559856,2.092994,0.6485
"13-Oct-17",84.38,84.7808,83.221,83.78,343193,2.300268,0.6335
"16-Oct-17",84.03,85.18,83.63,85.07,507008,2.21647,0.6484
"17-Oct-17",84.45,85.76,84.45,85.16,472742,3.1552,0.6218,,,
"18-Oct-17",85.15,85.92,84.74,85.45,454813,2.993587,0.6175
"19-Oct-17",85,85.35,84.035,84.98,416119,1.803901,0.6803
"20-Oct-17",85.44,85.85,84.99,85.1,390965,1.749032,0.6825
"23-Oct-17",85.02,85.99,84.58,85,268582,1.614276,0.6814
"24-Oct-17",85.51,86.265,85.35,85.93,515988,1.608674,0.6615
"25-Oct-17",85.92,86.26,83.201,83.64,788876,1.583311,0.647
"26-Oct-17",82.72,84.335,82.22,83.63,975953,1.591866,0.6471
"27-Oct-17",83.52,84.63,83.04,84.2,604458,1.583447,0.6489
"30-Oct-17",83.84,84.195,82.89,83.5,492311,1.551907,0.6445
"31-Oct-17",83.81,84.49,83.28,84.36,692106,1.498687,0.6436
"01-Nov-17",83.21,85.32,83.18,84.93,1065710,1.375063,0.6028
"02-Nov-17",82.51,82.51,78.53,81.08,1673613,1.319583,0.615
"03-Nov-17",81.47,82.26,78.31,78.7,1039683,1.080074,0.6482
"06-Nov-17",78.44,79.65,78.41,78.64,692013,1.225387,0.6323
"07-Nov-17",78.51,78.62,76.73,78.09,534061,1.140591,0.6351,,,
"08-Nov-17",78.04,78.2225,76.79,77.42,388609,1.134635,0.6354
"09-Nov-17",77.01,77.24,75.63,76.95,528215,1.082874,0.636
"10-Nov-17",76.59,78.86,76.24,77.42,496752,1.056095,0.6308
"13-Nov-17",76.67,76.73,75.49,76.22,643212,1.147808,0.6243
"14-Nov-17",76.25,76.25,74.37,75.03,986861,1.166433,0.6353
"15-Nov-17",74.65,75.49,73.67,74.27,856950,1.104633,0.6362,,,
"16-Nov-17",74.74,75.86,74.2,74.44,1150028,1.003755,0.6401
"17-Nov-17",74.58,77,73.97,76.19,1626313,1.102493,0.6327
"20-Nov-17",76.5,78.61,75.92,78.07,736336,1.246923,0.6273
"21-Nov-17",78.73,79,76.925,77.86,962983,1.230663,0.6242
"22-Nov-17",77.88,78.68,77.1425,77.65,597341,1.266718,0.6272
"23-Nov-17",,,,,,1.270363,0.6272
"24-Nov-17",77.62,77.93,77.215,77.86,189612,1.398278,0.6252
"27-Nov-17",77.85,78.45,77.05,77.65,729721,1.461133,0.6498
"28-Nov-17",78.17,80.44,77.62,79.66,940422,1.308336,0.6407
"29-Nov-17",79.57,79.8,78.47,79.08,495678,1.203938,0.6497
"30-Nov-17",79.16,79.56,77.32,78.26,740829,1.112901,0.6504
"01-Dec-17",78.02,78.43,77.13,78.4,704563,0.99052,0.6075
"04-Dec-17",79,79.71,77.86,78.1,650689,0.87156,0.634
"05-Dec-17",78.6,79.44,78.35,78.93,544333,1.181732,0.6244
"06-Dec-17",79.02,79.99,78.18,78.26,518152,1.234797,0.6231
"07-Dec-17",78.07,79.76,77.94,79.14,660677,1.323038,0.6232
"08-Dec-17",79.54,80.05,78.68,78.88,541559,1.503869,0.6175
"11-Dec-17",78.55,79.92,78.17,79.69,704274,1.621149,0.6214
"12-Dec-17",79.61,80.625,79.42,80.38,845981,1.662718,0.6266
"13-Dec-17",80.42,81.0695,78.79,78.85,620635,1.611147,0.6265
"14-Dec-17",78.65,79.02,77.59,77.84,617118,1.787009,0.5879
"15-Dec-17",77.85,79.41,77.85,78.91,559802,1.766781,0.6412
"18-Dec-17",79.28,81.7789,79.15,80.61,555232,2.122581,0.6421
"19-Dec-17",80.91,81.55,80.18,80.39,551703,2.14914,0.6461
"20-Dec-17",80.42,81.21,79.8,80.91,546855,2.142622,0.6519
"21-Dec-17",80.92,81.035,79.8401,80.32,399310,2.129303,0.6528
"22-Dec-17",80.2,80.27,79.49,79.69,501188,2.178521,0.6171
"25-Dec-17",,,,,,2.136618,0.6155
"26-Dec-17",79.96,79.96,78.51,78.78,492594,2.269169,0.6209
"27-Dec-17",78.8,79.32,78.65,79.02,375286,2.228656,0.6233
"28-Dec-17",79.3,79.68,78.88,79.54,324319,2.35507,0.6409
"29-Dec-17",79.52,79.55,78.4133,78.7,502670,2.347983,0.6438
"01-Jan-18",,,,,,2.31733,0.6443
"02-Jan-18",78.95,79.4,78.26,79.29,658339,2.318863,0.6438
"03-Jan-18",79.49,79.49,78.12,78.48,1970341,2.230828,0.6522
"04-Jan-18",79.47,82.81,79,82.36,2058600,2.27098,0.6387
"05-Jan-18",82.7,84.59,82.42,83.87,851194,2.582159,0.6371
"08-Jan-18",84.1,84.2,81.92,82.42,828764,2.32343,0.6265
"09-Jan-18",82.54,84.16,82.54,83.04,847270,2.495613,0.6196
"10-Jan-18",83.04,83.22,81.17,81.66,1186435,2.568016,0.624
"11-Jan-18",81.86,83.66,81.69,83.59,627291,2.973901,0.6095
"12-Jan-18",83.61,84.08,82.29,82.69,791506,3.708121,0.6116
"15-Jan-18",,,,,,3.68037,0.6115
"16-Jan-18",83.19,83.445,82.04,82.18,988320,3.506123,0.6208
"17-Jan-18",74.03,77.595,73.7,77.08,7067263,4.260778,0.6082,,,
"18-Jan-18",76.55,76.93,73.84,74.15,1928529,4.671696,0.6769
"19-Jan-18",74.09,74.19,71.74,71.94,2136887,4.014233,0.6783
"22-Jan-18",70.6,73.3958,69.87,72.74,2487255,4.108738,0.6992
"23-Jan-18",72.85,73.16,72.205,72.85,1771190,3.98798,0.6325
"24-Jan-18",72.85,73.49,72.39,73.04,1043467,4.162143,0.6366
"25-Jan-18",72.88,73.59,71.71,72.01,1269091,4.371102,0.6402
"26-Jan-18",72.49,73.09,71.73,72.3,1547889,4.473705,0.6374
"29-Jan-18",66.94,69.56,66.23,66.77,4568973,4.420605,0.6352
"30-Jan-18",65.83,67.23,64.53,66.29,2571962,4.48543,0.602
"31-Jan-18",66.34,67.07,63.57,64.8,1823104,4.865592,0.6026
"01-Feb-18",64.25,66.01,64,64.7,1721997,4.982538,0.6357
"02-Feb-18",64.21,64.93,63.53,64.6,2264174,5.290163,0.6913
"05-Feb-18",64.2,64.97,60.925,61.94,2481665,5.45813,0.7354
"06-Feb-18",60.71,64.304,60.66,63.51,1960202,5.125313,0.7093
"07-Feb-18",63.52,63.97,62.46,63.34,932489,5.314064,0.7316
"08-Feb-18",63.57,63.6384,60.77,60.78,1166459,5.344004,0.7347
"09-Feb-18",61.7,62.0768,59.1,60.7,1652576,5.381514,0.7836
"12-Feb-18",61.89,65.025,61.34,63.91,1765298,5.643377,0.8037
"13-Feb-18",63.47,64.0143,62.33,62.45,1029783,5.574634,0.8102
"14-Feb-18",62.23,63.9499,62.23,63.68,807540,5.661032,0.7886
"15-Feb-18",64.28,64.55,62.56,63.44,487558,5.811815,0.7642,,,
"16-Feb-18",63.04,63.5,61.74,61.89,686367,5.798008,0.7501
"19-Feb-18",,,,,,5.855298,0.7494
"20-Feb-18",61.75,64.35,61.68,63.66,938818,5.92061,0.7427
"21-Feb-18",63.84,64.3597,63.19,63.47,478073,5.926385,0.7525
"22-Feb-18",63.72,63.97,63.02,63.4,494207,5.759543,0.7487
"23-Feb-18",63.78,64.09,63.06,63.3,353265,5.783984,0.752
"26-Feb-18",63.66,64.23,63.26,63.9,688194,5.460224,0.7655
"27-Feb-18",64,64.93,63.55,63.57,725650,5.576007,0.7633
"28-Feb-18",63.55,63.62,61.96,62.06,904889,5.691718,0.7525
"01-Mar-18",62.33,62.35,59.29,59.85,978360,5.658968,0.7085
"02-Mar-18",59.57,61.13,57.47,60.73,1270032,5.670933,0.747
"05-Mar-18",60.51,61.63,60.095,61.19,691191,5.714307,0.7439
"06-Mar-18",61.88,62.82,61.03,62.46,514636,5.759717,0.7403
"07-Mar-18",61.6,62.3,60.94,61.84,645749,5.600164,0.7226
"08-Mar-18",62.07,62.93,61.37,61.95,372626,5.536145,0.7181
"09-Mar-18",62.54,63.33,61.88,62.73,630416,5.510823,0.7182
"12-Mar-18",62.75,63.46,61.6,61.65,559268,5.484018,0.717,,,
"13-Mar-18",62.11,62.11,60.94,61.13,871410,5.334346,0.7162
"14-Mar-18",61.4,61.61,60.15,60.3,789044,5.179588,0.7059
"15-Mar-18",60.25,60.57,59.4001,60.08,747148,5.113675,0.6684
"16-Mar-18",59.95,60.47,59.11,59.76,852256,5.165452,0.6667
"19-Mar-18",59.71,60.0199,59.03,59.73,544985,5.182644,0.671
"20-Mar-18",59.75,60.165,58.85,59.28,438999,5.188389,0.6677
"21-Mar-18",59.31,60.6699,59.2,60.05,599145,5.008111,0.6594
"22-Mar-18",59.59,61.33,59.59,59.88,655264,4.949346,0.6561
"23-Mar-18",59.98,60.2199,57.4,57.58,753902,4.861457,0.6611
"26-Mar-18",58.46,59.48,57.735,59.38,606380,4.88495,0.6552
"27-Mar-18",59.78,60.13,58.96,59.57,529675,4.772275,0.6523
"28-Mar-18",59.34,59.78,58.04,58.13,789815,4.760507,0.6507
"29-Mar-18",58.88,59.91,58.22,59.76,784551,4.472379,0.6508
"30-Mar-18",,,,,,4.368894,0.6516
"02-Apr-18",59.65,60.04,58.44,59.19,911036,4.308016,0.6373
"03-Apr-18",59.73,62.1,59.7,61.11,909392,4.499889,0.6346
"04-Apr-18",59.88,63.105,59.22,62.95,603757,4.702099,0.6531
"05-Apr-18",63.29,64.54,62.97,64.28,678417,4.802266,0.6579
"06-Apr-18",63.98,64.32,63.28,63.92,750158,4.774875,0.6554
"09-Apr-18",64.3,64.3,63.51,63.54,661349,4.838435,0.6571
"10-Apr-18",64.56,65.15,64.2806,64.86,590501,4.87862,0.6642
"11-Apr-18",64.53,66.05,63.45,65.67,459652,4.917161,0.6888
"12-Apr-18",66.07,66.67,65.6636,66.19,514001,4.799807,0.6828
"13-Apr-18",66.41,66.58,64.75,65.26,638908,4.742466,0.6705
"16-Apr-18",66.4,67.1,65.67,66.01,592716,5.277266,0.7423
"17-Apr-18",66.14,66.155,64.83,65.05,436484,5.34683,0.7476,,,
"18-Apr-18",64.52,65.01,63,63.1,867958,6.368822,0.8144
"19-Apr-18",63.44,63.91,62.27,62.9,540522,5.97207,0.7587
"20-Apr-18",63.01,63.47,61.93,62.5,526895,5.763276,0.7232
"23-Apr-18",62.5,63.2,62.025,62.8,347569,5.877869,0.7184
"24-Apr-18",63.31,64.06,62.58,63.12,621025,5.579326,0.7
"25-Apr-18",62.84,63.91,62.56,63.72,348207,5.781617,0.6975
"26-Apr-18",63.63,63.925,62.36,62.54,564337,5.759579,0.6908
"27-Apr-18",62.72,62.86,61.76,62.06,852162,5.970885,0.6889
"30-Apr-18",62.46,62.95,61.06,61.29,833814,6.33193,0.6866
"01-May-18",61.51,61.51,59.61,60.79,780264,6.439715,0.686
"02-May-18",60.94,62.08,60.52,61.98,1228390,6.695959,0.6896
"03-May-18",58.71,58.71,54.7,55.84,3645106,6.421351,0.6872
"04-May-18",55.27,55.6,54.1132,54.99,2700253,6.821134,0.8674
"07-May-18",54.98,56.44,54.7,56.15,2375260,6.101926,0.6639
"08-May-18",55.91,57.02,55.72,56.62,867862,6.024129,0.6537
"09-May-18",55.97,56.3,54.91,55.64,1231788,5.921427,0.65
"10-May-18",55.61,56.34,55.06,56.13,827195,6.953523,0.6553
"11-May-18",55.8,56.55,55.46,55.84,656382,7.061266,0.6546
"14-May-18",55.86,56.56,55.68,55.75,431345,7.26718,0.6569
"15-May-18",55.77,56.13,55.19,56.11,440503,7.349221,0.6523,,,
"16-May-18",56.16,56.975,55.82,56.56,491409,7.076517,0.6577
