"Date","open GSHD Price in USD","high GSHD Price in USD","low GSHD Price in USD","close GSHD Price in USD","GSHD Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"27-Apr-18",12,17.54,10.78,15.75,2303485
"30-Apr-18",15.25,15.5,14,14.8,205317
"01-May-18",14.71,15.76,14.51,15.01,78030,,30.0601
"02-May-18",15.02,15.5,14.35,14.95,70317,,24.2553
"03-May-18",15.05,15.9,14.78,15.38,268294,,30.2747
"04-May-18",15.14,15.545,15,15.35,89666,,29.6191
"07-May-18",15.52,15.93,15.35,15.83,60520,,23.6364
"08-May-18",16.01,17.7,15.3931,16.65,213550,,25.8111
"09-May-18",16.56,17.07,16.4628,16.83,149807,,27.0942
"10-May-18",17.29,17.29,16.85,16.93,82657,,27.5775
"11-May-18",16.98,17,16.38,16.83,55153,,25.0589
"14-May-18",16.75,16.785,13.22,16.57,104807,,24.7873
"15-May-18",16.4,16.5,15.99,16.47,20787,,23.4061
"16-May-18",16.4,16.5597,16.03,16.25,71551,,9.094
"17-May-18",16.22,16.34,14.9,15.6,125670,,11.0818
"18-May-18",15.72,16.31,15.3,16.2,76951,,16.3942
"21-May-18",16.4,17.5,15.41,16.2,80359,,16.6354
"22-May-18",16.3,16.57,15.45,16.09,158191,,16.52
"23-May-18",16.08,16.975,16.08,16.45,113417,,16.5643
"24-May-18",16.62,16.81,16.17,16.48,107345,,16.4967
"25-May-18",16.85,16.85,16.3515,16.41,137712
"28-May-18",,,,,,,16.4967
"29-May-18",16.99,16.99,16.15,16.43,113900
"30-May-18",16.56,16.75,16.33,16.54,111444,,16.8278
"31-May-18",16.46,16.55,16,16.15,78093,,14.4603
"01-Jun-18",16.47,16.5242,16.11,16.23,100551,,14.2032
"04-Jun-18",16.4,16.48,16.0119,16.2,108343,,16.2902
"05-Jun-18",16.37,17.7,16.075,17.4,272303
"06-Jun-18",17.55,17.94,16.73,17.11,146590,,16.1198
"07-Jun-18",17.25,18.99,16.97,18.74,386526,,16.522
"08-Jun-18",18.79,19.85,18.29,19.5,292316,,16.7275
"11-Jun-18",19.5,21.89,19.21,21.14,243751,,16.7931
"12-Jun-18",21.46,23.38,21.46,22.84,354293,,16.885
"13-Jun-18",23,23,21.92,22.27,225268,,17.3181
"14-Jun-18",22.64,25,22,24.08,373587,,2.0753
"15-Jun-18",24.12,24.4899,23.25,23.77,434064,,1.9743
"18-Jun-18",23.78,25.5,23.2469,25.43,277468,,0.7213
"19-Jun-18",25.41,27.2902,24.75,27.14,314835,,0.6162
