"Date","open ODT Price in USD","high ODT Price in USD","low ODT Price in USD","close ODT Price in USD","ODT Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"07-Dec-17",23,24.45,22.31,23,1228850
"08-Dec-17",23,23.284,22.5,22.67,170018
"11-Dec-17",22.65,23.9,22.65,23.25,267401,,1.1854
"12-Dec-17",23.29,23.75,23.2,23.54,149084,,1.522
"13-Dec-17",23.5,23.72,23.35,23.35,82224,,1.122
"14-Dec-17",23.35,23.86,23,23,84723,,0.9864
"15-Dec-17",23.13,23.383,22.93,23,87873,,0.9804
"18-Dec-17",23.12,23.37,22.58,22.72,157556,,0.9804
"19-Dec-17",22.97,23.17,22.72,22.72,12219,,1.016
"20-Dec-17",22.72,23.25,22.72,23,13137,,0.9866
"21-Dec-17",23.75,23.8699,23,23.5,30495,,1.0007
"22-Dec-17",23.33,24.95,23.33,24.92,27273,,1.0007
"25-Dec-17",,,,,,,1.0007
"26-Dec-17",25.3,25.365,24.59,24.96,44935,,2.675
"27-Dec-17",25.15,25.25,23.75,24.45,172611,,2.6845
"28-Dec-17",24.24,25.15,23.76,24.95,58807,,2.7
"29-Dec-17",25,25,24.36,25,9102,,2.7023
"01-Jan-18",,,,,,,2.7023
"02-Jan-18",24.91,25.22,24,24.73,82602,1.666703,2.4761
"03-Jan-18",24.89,24.89,24,24.13,37855,1.489422,2.561
"04-Jan-18",24.5,24.75,24.02,24.19,54833,1.606866,2.6101
"05-Jan-18",24.33,24.6525,24.1,24.13,27353,1.521279,2.5568
"08-Jan-18",24.169,24.22,23.75,24.12,25938,1.346278,2.4543
"09-Jan-18",24.1,24.1403,23.51,23.66,24601,1.452263,2.4629
"10-Jan-18",23.5,23.9,23.5,23.69,30097,0.03754,2.7931
"11-Jan-18",23.88,24.05,23.5,23.51,35747,0.046101,3.0265
"12-Jan-18",23.5,23.79,23.45,23.79,34761,0.039829,2.965
"15-Jan-18",,,,,,0.039829,2.965
"16-Jan-18",23.5,23.6,23.11,23.11,32849,0.033122,2.981
"17-Jan-18",23.02,23.33,22.77,22.86,31099,0.042999,3.27
"18-Jan-18",22.98,23.83,22.8,22.83,6365,0.030592,3.006
"19-Jan-18",23.0597,23.2158,22.21,22.3,31084,0.031362,3.006
"22-Jan-18",22.27,22.31,21.76,21.99,19175,0.030286,2.9868
"23-Jan-18",22.17,22.68,21.9201,22.1,31325,0.01599,2.6897
"24-Jan-18",22.36,22.77,22.1404,22.37,12465,0.017467,2.7258
"25-Jan-18",21.95,22.285,21.8,22.02,32499,0.040897,3.0518
"26-Jan-18",21.92,21.92,21.42,21.69,51419,0.018072,2.7258
"29-Jan-18",20.966,23.15,20.966,21.97,21093,0.028265,2.9259
"30-Jan-18",21.53,22.15,21.2501,21.27,26978,0.043247,3.1544
"31-Jan-18",21.24,21.35,20.35,20.78,28284,0.058753,3.2944
"01-Feb-18",20.95,20.95,19.55,19.65,92093,0.05869,3.165
"02-Feb-18",19.28,20.42,19.06,19.06,28617,0.006892,2.3435
"05-Feb-18",18.86,19.69,18.05,18.34,37354,0.093218,2.4745
"06-Feb-18",18.1,18.35,17.25,17.65,33147
"07-Feb-18",17.61,17.78,16.48,16.69,42807,0.017955,3.6612
"08-Feb-18",16.33,16.907,15.81,15.84,39724,0.084825,3.266
"09-Feb-18",15.8,16.06,15.15,15.44,34873,0.071218,3.2884
"12-Feb-18",16.7,18.15,16.7,17.64,10997
"13-Feb-18",18.49,18.8,17.19,18.06,7550,0.089397,3.292
"14-Feb-18",18.1,21,16.6,21,58682,0.09758,3.3035
"15-Feb-18",20.94,22.74,20.16,22.74,60316,0.130291,3.516
"16-Feb-18",22.61,24.95,22.51,24.95,100134,0.248782,3.6297
"19-Feb-18",,,,,,0.248782,3.6297
"20-Feb-18",25,26.49,24.5,26.49,60099,0.21128,3.652
"21-Feb-18",26.65,28.88,26.65,27.9,91476,0.163042,3.7061
"22-Feb-18",27.81,28.26,24.48,28.04,88735,0.185652,3.7392
"23-Feb-18",28.36,28.7838,27.6,28.17,69607,0.151395,3.7664
"26-Feb-18",28.18,28.46,26.5631,27.42,86649,0.025607,3.9171
"27-Feb-18",27.31,27.999,26.01,26.99,52815,0.063431,4.0088
"28-Feb-18",26.93,28.42,26.92,26.99,55360,0.081558,4.1157
"01-Mar-18",27.16,28.8,27.16,27.45,106909,0.0913,4.0479
"02-Mar-18",27.15,28.45,26.99,27.21,50253,0.028463,4.1133
"05-Mar-18",27.25,31.52,27.25,31,140803,0.455543,3.7053
"06-Mar-18",31,31.9999,29.28,30.1,56620,0.115376,1.317
"07-Mar-18",29.82,31,29.7773,30.49,62512,0.046301,3.887
"08-Mar-18",30.45,32,28.96,29.58,53026,0.108985,3.5838
"09-Mar-18",29.5,31.23,28.71,28.71,46852,0.347309,3.0691
"12-Mar-18",28.9,29.75,28.0401,28.59,60166,0.481964,3.4162
"13-Mar-18",28.5,29.26,27.8,28.34,85654,0.578105,3.5816
"14-Mar-18",28.52,29.31,24.31,25.02,225951,0.582481,3.6223
"15-Mar-18",25.3,26.87,23.15,24.45,94054,0.555172,3.5876
"16-Mar-18",24.2,24.93,22.13,23.25,976713,1.653734,3.6652
"19-Mar-18",23.03,25.29,23.03,24.01,64671,1.875475,3.4592
"20-Mar-18",24.11,24.8314,22.03,23.31,86828,3.599898,3.4549
"21-Mar-18",23.41,24.61,23.05,23.23,40170,3.745783,3.3458
"22-Mar-18",22.86,23.37,20.35,21.16,101822,2.997642,3.354
"23-Mar-18",21.16,24.3,19.51,24.01,115488,3.012149,3.3266
"26-Mar-18",24.33,24.33,21.531,22.29,98807,3.61095,3.1486
"27-Mar-18",22.54,24.05,22,23.49,63949,3.934587,2.7354
"28-Mar-18",23.52,23.52,21.03,21.41,43273,4.192799,2.7546
"29-Mar-18",21.52,22.62,21.18,21.18,31722,4.136179,2.7704
"30-Mar-18",,,,,,4.04422,2.7886
"02-Apr-18",21.16,21.415,20.05,20.47,63741,4.27079,2.8075
"03-Apr-18",20.42,21.98,20.36,21.41,48674,4.269883,2.8383
"04-Apr-18",21.08,21.6,20.51,21.33,23385,4.378167,2.8141
"05-Apr-18",21.46,22.42,21.42,22.07,29105,4.511718,2.8584
"06-Apr-18",21.89,21.989,20.51,20.96,36099,4.484021,2.8528
"09-Apr-18",21.19,21.3,20.53,20.98,31498,4.564506,2.754
"10-Apr-18",21.32,22.25,20.8,22.21,32237,4.622103,2.7575
"11-Apr-18",22.01,22.65,21.18,21.6,49589,4.634153,2.7554
"12-Apr-18",21.73,22.81,21.07,21.09,88978,4.510983,2.7433
"13-Apr-18",21.2,22.635,20.5,21.65,63209,4.728819,2.7679
"16-Apr-18",21.74,21.8,20.96,21.21,53868,4.789072,2.7572
"17-Apr-18",21.47,22.99,21.47,22.55,49350,4.660044,2.6908
"18-Apr-18",22.63,22.86,21.54,21.81,32971
"19-Apr-18",22,22.55,20.73,21.33,50532,4.746902,2.6199
"20-Apr-18",21.22,22.09,20.59,20.63,23686,4.57773,2.5477
"23-Apr-18",20.72,21,20.18,20.69,36640,4.437646,2.5022
"24-Apr-18",20.77,21.56,20.77,21.08,26023,4.437332,2.4651
"25-Apr-18",21.14,21.32,20.68,20.89,12260,4.463712,2.4546
"26-Apr-18",21.02,21.94,21.02,21.66,11465,4.466355,2.4507
"27-Apr-18",21.76,21.77,20.94,21.52,28900,4.473239,2.4567
"30-Apr-18",21.829,22.09,20.845,21.08,18756,4.478329,2.4604
"01-May-18",21.08,22.36,20.03,20.71,73279,4.419836,2.468
"02-May-18",20.81,22.12,20.81,21.94,40510,4.484424,2.4633
"03-May-18",21.83,22.6245,21.06,21.32,16826,4.508681,2.4586
"04-May-18",21.3,21.551,20.4,20.61,61989,4.514154,2.4302
"07-May-18",20.91,22.52,20.91,22.4,45415,4.497439,2.4321
"08-May-18",22.34,23,21.89,22.78,40224,4.362219,2.4029
"09-May-18",22.305,23.5,22.305,23.22,21858,4.267567,2.3666
"10-May-18",22.85,23.26,22.65,22.92,88178,4.215465,2.3564
"11-May-18",22.5,23.41,22.5,23.08,21242,3.698191,2.3545
"14-May-18",23.09,23.26,22.5,23.04,21155,3.906032,2.3963
"15-May-18",22.74,23.25,22.5,23.17,40370,3.54592,2.3796
"16-May-18",22.81,23.3799,22.31,23.09,14111,3.68879,2.4213
"17-May-18",23.05,24.52,23.05,24.27,48827,4.175706,2.5193
"18-May-18",24.63,26.3108,23.52,23.87,43943,4.589833,2.6238
"21-May-18",24.08,24.48,23,23.32,25490,4.806044,2.6746
"22-May-18",23.5,24.93,23.09,23.515,31846,4.946247,2.6684
"23-May-18",23.72,24.49,23.2,23.36,36833,4.909054,2.6139
"24-May-18",23.38,23.46,22.71,23.33,41895,4.983617,2.615
"25-May-18",23.21,23.235,22.24,23.2,45748
"28-May-18",,,,,,5.013111,2.615
"29-May-18",22.759,23.209,22.36,22.85,22265
"30-May-18",23.14,24.22,22.88,23.59,37451,4.809836,2.512
"31-May-18",23.6,24.24,23.25,23.99,31871,4.639497,2.4166
"01-Jun-18",24.13,25.84,23.9755,25.82,32360,4.78145,2.4511
"04-Jun-18",26.01,26.25,24.049,26,45751,5.037121,2.4629
"05-Jun-18",26,26.75,25.2611,26.5,21489
"06-Jun-18",26.58,27.23,26.14,27.05,45548,5.085646,2.4771
"07-Jun-18",27.1,27.72,26.79,27.1,39290,5.031054,2.4588
"08-Jun-18",27,28,27,27.39,35177
"11-Jun-18",28,28.57,27.55,27.6,49877,5.184182,2.5486
"12-Jun-18",27.95,28,26.87,27.14,68859,5.00329,2.542
"13-Jun-18",27.31,27.31,26.4,26.83,29822,4.806565,2.6128
"14-Jun-18",26.84,27.15,26.44,26.5,34659,4.816313,2.5355
"15-Jun-18",26.48,26.8831,25.69,26.52,110306,4.935199,2.4726
"18-Jun-18",26.33,26.49,25.64,26,52487,6.685235,2.4597
"19-Jun-18",26,26.92,24.91,25.45,46838
"20-Jun-18",25.5,26.04,25.28,25.5,28521
"21-Jun-18",25.57,26,24.81,24.82,40542,6.810019,2.4833
"22-Jun-18",24.58,25.34,23.18,24.98,171529,6.508983,2.4944
"25-Jun-18",24.82,24.82,24.3442,24.64,26652,6.896763,2.4706
"26-Jun-18",24.54,24.79,24.24,24.78,19878
"27-Jun-18",24.88,24.88,23.21,23.52,30439,7.22378,2.4722
"28-Jun-18",23.9,23.9,22.6437,23.09,21807,7.347272,2.4471
"29-Jun-18",23.49,23.49,21.81,22.08,48833
"02-Jul-18",21.92,23.41,21.92,22.84,46860,7.759793,2.3103
"03-Jul-18",22.99,23.2,22.24,23.19,14645,7.769409,2.3184
"04-Jul-18",,,,,,7.853699,2.3142
"05-Jul-18",23.35,23.49,22.7689,23.37,11844,7.68944,2.3134
"06-Jul-18",22.715,24.255,22.715,23.43,92990
"09-Jul-18",23.57,24.0595,23.005,23.48,26463,7.48644,2.318
"10-Jul-18",23.385,23.98,22.86,23.1,17316,7.948448,2.2607
"11-Jul-18",22.8,24.0017,22.57,23.73,48638,8.144984,2.2263
"12-Jul-18",23.4,24.9654,23.3846,23.7,16227,8.231424,2.2379
"13-Jul-18",23.31,24.18,23.31,23.95,16838,8.10821,2.2898
"16-Jul-18",24.01,24.46,23.1146,23.77,15197
"17-Jul-18",23.7,23.8,22.7765,22.95,13277,7.760459,2.3412
"18-Jul-18",23,23.97,22.5528,22.94,10705
"19-Jul-18",22.92,23.5,22.9,23.22,8007
"20-Jul-18",23.18,23.78,23.16,23.57,7937,8.018765,2.3246
"23-Jul-18",23.58,24.09,23.5,23.68,11308,8.186819,2.3026
"24-Jul-18",23.84,23.84,22.01,22.19,54922,8.069213,2.3112
"25-Jul-18",22.19,22.2,21.1,21.28,26608,8.091621,2.3083
"26-Jul-18",21.19,22,19.5975,20.19,225589,8.286974,2.1158
"27-Jul-18",20.17,21.57,19.98,20.25,43710,8.304924,2.0937
"30-Jul-18",20.091,21.13,20.05,20.285,10869,10.567441,1.9981
"31-Jul-18",20.4,21.315,19.5,19.77,45432
"01-Aug-18",20.175,20.215,19.5,19.7,27758,13.682214,1.6139
"02-Aug-18",19.54,20.11,18.93,19.49,21037,15.011331,1.665
"03-Aug-18",19.25,19.31,18.75,18.85,27015
"06-Aug-18",19.28,20.07,18.44,18.72,9287,15.856363,1.647
"07-Aug-18",18.83,19.26,18.6,19.23,3022,15.518572,1.6647
"08-Aug-18",18.86,19.785,17.75,18.84,39288
"09-Aug-18",17.8366,20.5365,17.8366,19.27,18175
"10-Aug-18",19.16,19.45,18.57,19.03,13838,16.253891,1.6565
"13-Aug-18",18.66,19,18.25,18.32,27049,16.613349,1.6548
"14-Aug-18",18.38,19.87,18.38,18.97,18528,16.514911,1.6476
"15-Aug-18",19.0647,19.9899,18.65,18.74,21815,16.954432,1.6395
"16-Aug-18",19.36,20.39,18.9,19.75,134246,16.519378,1.6335
"17-Aug-18",19.68,20.691,18.95,19.03,16661,16.575206,1.6324
"20-Aug-18",18.77,19.74,18.63,18.95,26837,16.270425,1.6348
"21-Aug-18",19.05,19.91,19.02,19.46,30062,16.983291,1.6116
"22-Aug-18",19.5,20.59,19.21,20.39,20135,17.023407,1.6119
"23-Aug-18",20.27,20.8,19.875,20.22,18412,16.988669,1.6157
"24-Aug-18",20.42,20.51,19.95,20.4,9396,17.56882,1.6236
"27-Aug-18",20.5,20.65,20.0955,20.13,11042,17.816512,1.6359
"28-Aug-18",20.05,20.52,20.05,20.38,13840,18.003353,1.6372
"29-Aug-18",20.47,21.211,20.47,20.73,41012,17.90841,1.636
"30-Aug-18",20.5373,20.5375,19,19.45,18758,17.90336,1.6435
"31-Aug-18",19.21,19.65,18.2,19.19,49393
"03-Sep-18",,,,,,17.657081,1.6486
"04-Sep-18",19.17,19.73,18,18.35,57328,17.457154,1.6468
"05-Sep-18",18.54,19.0437,18.25,18.56,10587,17.685553,1.646
"06-Sep-18",18.45,18.69,18.25,18.28,34963,13.345248,1.9354
"07-Sep-18",18.25,18.8,18,18.63,20115,13.453504,1.934
"10-Sep-18",18.58,19.5011,18.3655,19.1,81345,13.253961,1.9349
"11-Sep-18",18.99,19.55,18.09,18.72,76346,13.053623,1.9353
"12-Sep-18",18.73,19.04,18.07,18.63,42529
"13-Sep-18",18.86,19.355,18.25,18.76,30793,13.513267,1.923
"14-Sep-18",18.8,19.33,18.5078,19.13,38391,14.735505,1.8173
"17-Sep-18",19.4553,19.4553,18.5325,18.89,36012,15.290182,1.8106
"18-Sep-18",19.01,19.55,18.61,19.29,151844,14.416435,1.8243
"19-Sep-18",19.37,19.9,19.015,19.51,89881,12.904558,1.9155
"20-Sep-18",19.41,20.515,19.03,20.37,116032,12.560197,1.9264
"21-Sep-18",20.66,22.36,20.5,21.01,271386,11.607779,1.8917
"24-Sep-18",21,21.854,19.36,19.49,102911,11.905786,1.8866
"25-Sep-18",19.56,20,18.72,18.96,83054,13.063427,1.8097
"26-Sep-18",19.27,19.41,18.5,18.86,85707,12.607294,1.8079
"27-Sep-18",19.55,19.55,18.3,18.66,102058,12.726938,1.8285
"28-Sep-18",18.57,19.61,18.57,19.41,104391,12.325445,1.8566
"01-Oct-18",19.54,19.56,18.46,18.5,82285,12.199727,1.8383
"02-Oct-18",18.51,19.0751,17.8,18.13,71215,12.749857,1.8499
"03-Oct-18",18.17,18.44,17.55,17.8,73278,10.52985,1.9315
"04-Oct-18",18,18.2075,17.29,17.35,54054,17.207248,2.1667
"05-Oct-18",17.33,18.09,16.55,17.12,64232,17.833495,2.1905
"08-Oct-18",16.97,17.39,16.4,16.67,99985,17.589792,2.1905
"09-Oct-18",16.68,17.2,16.65,16.69,46208,11.443924,2.0176
"10-Oct-18",16.67,16.89,15.89,16.04,38334,13.422632,1.9664
"11-Oct-18",15.96,16.41,15.8,15.89,60160,19.067055,2.1201
"12-Oct-18",16.15,16.639,16,16.05,41531,19.564241,2.1108
"15-Oct-18",16.03,16.3139,15.36,16.09,192200,16.490163,2.1989
"16-Oct-18",16.16,16.91,16.16,16.4,32719,16.508719,2.2033
"17-Oct-18",16.35,16.35,15.81,15.91,62148,13.208061,2.1336
"18-Oct-18",15.84,16.246,14.94,15.68,48923,13.18154,2.1467
"19-Oct-18",15.69,16.21,15.06,15.27,51700,15.279512,2.1971
"22-Oct-18",15.34,15.66,14.5,14.93,32126,16.919149,2.2274
"23-Oct-18",14.7,15.7,14.06,15.44,68369,17.388664,2.2359
"24-Oct-18",15.42,15.65,14.17,15,81584,17.058374,2.238
"25-Oct-18",15.12,16.31,14.91,15.83,54919,17.536497,2.234
"26-Oct-18",15.9,16,15.125,15.23,21239
"29-Oct-18",15.45,15.8837,14.64,14.97,52711
"30-Oct-18",14.93,15.37,14.46,14.52,36024
"31-Oct-18",14.75,15.3031,14.35,14.5,44907
"01-Nov-18",14.79,15.31,14.49,14.92,112813
"02-Nov-18",15.03,17.97,15.03,17.18,188138
"05-Nov-18",17.15,17.34,16.23,17.21,43403,16.44167,2.317
"06-Nov-18",17.45,17.92,17.03,17.15,17074,17.89999,2.3976
"07-Nov-18",17.15,18.17,16.915,17.89,45684,17.362433,2.3787
"08-Nov-18",18,18.1,17.25,17.5,84004,16.914732,2.3708
"09-Nov-18",17.53,17.92,16.42,17.36,41500,16.893923,2.3507
"12-Nov-18",17.51,17.6246,16.61,16.82,20617,16.685788,2.3507
"13-Nov-18",16.8,17.53,16.28,16.48,25441,13.88263,2.3108
"14-Nov-18",16.7,16.94,15.125,15.95,27510,17.105757,2.3146
"15-Nov-18",15.71,16.93,15.305,16.52,30179,14.44968,2.3269
"16-Nov-18",16.49,16.92,15.975,16.51,13265,17.550676,2.3175
"19-Nov-18",16.35,16.445,15.61,15.69,12817,17.466722,2.3074
"20-Nov-18",15.38,16.0306,14.6,14.72,28887,20.667001,2.2623
"21-Nov-18",14.71,15.58,14.71,15.15,24459,19.094136,2.2428
"22-Nov-18",,,,,,19.966251,2.1974
"23-Nov-18",15.67,16.9,15,15.64,22836,18.794695,2.2483
"26-Nov-18",15.5,15.82,15.0549,15.47,31330,18.018483,2.2524
"27-Nov-18",15.56,15.78,15.19,15.24,25850,17.97733,2.2483
"28-Nov-18",15.44,16.42,14.73,16.3,24946,17.688972,2.2663
"29-Nov-18",16.51,16.82,16.2301,16.51,11107,17.245352,2.2927
"30-Nov-18",16.32,17,15.38,15.76,34458,17.26921,2.2963
"03-Dec-18",16.17,16.2337,15.3444,15.79,39373
"04-Dec-18",15.7,16.78,15.29,15.31,37745
"06-Dec-18",15.25,15.355,14.39,14.56,44627,17.975404,2.2756
"07-Dec-18",14.68,15.655,14.555,15,38902,18.447336,2.36
"10-Dec-18",15.17,15.45,14.7,15.14,32062,17.981818,2.307
"11-Dec-18",15.32,15.61,14.8,15.23,20839,17.502746,2.3054
"12-Dec-18",15.49,16,15.16,15.76,46688,17.76637,2.3124
"13-Dec-18",16.31,16.31,15.14,15.14,14672,17.947842,2.2993
"14-Dec-18",15.27,15.63,14.71,15.12,91178,17.248009,2.305
"17-Dec-18",15.21,15.25,14.04,14.76,79119,17.383619,2.3063
"18-Dec-18",14.78,15.26,13.78,14.08,88793,17.624075,2.3077
"19-Dec-18",14.51,14.51,12.46,13.04,89051
"20-Dec-18",12.94,13.63,12.7,13.15,72919,18.826056,2.2837
"21-Dec-18",13.14,14.165,11.8,12.86,376033
"24-Dec-18",12.95,13.49,12.81,12.97,43507
"25-Dec-18",,,,,,20.66675,2.3607
"26-Dec-18",12.98,13.1269,11.63,12.05,195083
"27-Dec-18",12.03,12.26,11.74,11.78,142768
"28-Dec-18",11.78,13.6,11.54,13.19,264011
"31-Dec-18",13.37,14.18,13.1301,14.08,184683,18.566155,2.3233
"02-Jan-19",14,14.465,12.94,14.25,162846
"03-Jan-19",14.16,14.36,13.07,13.32,57117
"04-Jan-19",13.48,13.67,13.06,13.62,93649
"07-Jan-19",13.71,14.18,13.71,13.98,37758
"08-Jan-19",14.21,14.45,13.71,14.21,39972
"09-Jan-19",14.2,14.52,13.935,14.33,44825
"10-Jan-19",14.39,15.18,14.185,14.97,63581
"11-Jan-19",14.91,15.1,14.76,14.92,47677
"14-Jan-19",14.85,15.39,14.85,15.26,52115
"15-Jan-19",15.24,16.91,15.24,16.29,96657
"16-Jan-19",16.35,16.8953,15.75,16.43,104332
"17-Jan-19",16.42,17.85,16.42,17.5,98541
"18-Jan-19",17.72,17.72,16.41,17.03,72911
"22-Jan-19",17.16,17.33,16.32,16.91,39243
"23-Jan-19",17.09,17.1,16.46,16.84,40970
"24-Jan-19",16.93,17.09,16.66,17.09,31611
"25-Jan-19",16.97,17.425,16.94,17.33,22868,14.04183,2.2926
"28-Jan-19",17.18,17.76,16.58,16.83,38353,14.717703,2.3413
"29-Jan-19",16.89,17,16.53,16.59,25758,14.046978,2.3132
"30-Jan-19",16.67,16.86,16.04,16.25,28411,14.063585,2.2975
"31-Jan-19",16.2,16.905,16.03,16.57,22350,13.865607,2.2932
"01-Feb-19",16.65,17.31,16.585,17.2,33218,13.904113,2.2988
"04-Feb-19",17.2,17.52,17.12,17.17,10525,14.73106,2.3002
"05-Feb-19",17.28,17.41,17.05,17.21,20385,14.898173,2.2867
"06-Feb-19",17.22,17.61,16.98,17.18,20306,14.998853,2.2882
"07-Feb-19",17.09,17.15,16.42,16.86,16561,15.010872,2.2895
"08-Feb-19",16.89,17.065,15.73,15.95,37892,14.850234,2.2909
"11-Feb-19",16.33,16.4067,15.9738,16.1,19370,15.019402,2.2907
"12-Feb-19",16.95,16.95,16.22,16.79,36591,14.951193,2.3034
"13-Feb-19",16.78,17.05,16.61,16.76,22827,14.938922,2.3047
"14-Feb-19",16.75,16.93,16.51,16.64,7396,14.998602,2.3054
"15-Feb-19",16.7,17.39,16.52,16.52,22308,15.033774,2.2885,797454
"18-Feb-19",,,,,,14.725023,2.2885
"19-Feb-19",16.53,16.8,16.0859,16.66,44968,14.391278,2.2847
"20-Feb-19",16.51,16.89,16.48,16.67,17354,14.339634,2.2838
"21-Feb-19",16.601,16.95,16.58,16.66,26146,14.391299,2.2776
"22-Feb-19",16.23,16.6,15.34,15.43,28319,14.563879,2.2795
"25-Feb-19",15.49,16.3699,15.25,15.51,24417,14.545802,2.2799
"26-Feb-19",15.52,16.3,15.33,16.07,32003,13.942793,2.2458
"27-Feb-19",15.7,16.38,15.7,16.29,22760,13.909352,2.2469
"28-Feb-19",16.8,16.8,16.3,16.48,35805,13.930865,2.2488,819945,747533.3796
"01-Mar-19",16.63,17.26,16.5,16.92,37730,13.561566,2.2476,,745300.5084
"04-Mar-19",17.09,17.21,16.825,17,29271,13.677123,2.2513,,749527.0146
"05-Mar-19",17,17.32,16.56,17.05,22131,13.785944,2.2517,,752238.3582
"06-Mar-19",17.04,17.04,15.67,15.98,34239,14.036242,2.2567,,760452.1344
"07-Mar-19",15.97,17.59,15.97,17.36,52561,13.980784,2.2555,,759096.4626
"08-Mar-19",17.43,19.54,17.38,18.46,311900,12.997253,2.2502,,758378.754
"11-Mar-19",18.49,19.46,18.49,19.34,52930,13.129341,2.2525,,770181.0732
"12-Mar-19",19.2,19.65,18.0647,19.32,61761,13.051255,2.2485,,848479.086
"13-Mar-19",19.37,19.65,19.2,19.49,61427,12.738246,2.244,,831178.2465
"14-Mar-19",19.49,21.81,19.2601,21.72,248613,12.012487,2.241,,829620.351
"15-Mar-19",21.65,23.98,20.9,23.75,316703,11.795116,2.2314,828351,857908.4535
"18-Mar-19",23.2,23.98,22.26,22.84,136603,11.533822,2.1345,,849709.0035
"19-Mar-19",23.24,23.24,21.505,22,110989,11.43674,2.1361,,846675.207
