"Date","open VRCA Price in USD","high VRCA Price in USD","low VRCA Price in USD","close VRCA Price in USD","VRCA Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"15-Jun-18",20,22,16.54,17.5,1162987
"18-Jun-18",17.98,19,17.5,18.5,178140
"19-Jun-18",18.42,20.85,18.32,19.57,171694
"20-Jun-18",19.66,23.29,19.66,20.24,178464
"21-Jun-18",20.28,21.013,19.5591,20.06,48809,,3.1158
"22-Jun-18",20,21.439,20,20.03,18096,,1.1426
"25-Jun-18",20.08,20.42,19.5,20.3373,39902,,3.6879
"26-Jun-18",20.24,20.9999,20,20.25,24781
"27-Jun-18",20.15,20.9087,19.5,19.66,22947,,6.9511
"28-Jun-18",20.13,20.3,19.5,19.6,14446,,6.1998
"29-Jun-18",19.99,19.99,19.5,19.73,7368
"02-Jul-18",19.62,20.24,19.5,19.88,4007,,4.8169
"03-Jul-18",19.84,20.11,19.5,19.65,6758,,5.3049
"04-Jul-18",,,,,,,5.3049
"05-Jul-18",19.8,20.06,19.58,19.77,7511,0.007423,5.3049
"06-Jul-18",19.77,20.03,19.25,19.82,23768
"09-Jul-18",19.95,20.08,19.26,19.79,9240,0.02418,5.7864
"10-Jul-18",20,20,18.06,18.54,39238,0.006945,6.014
"11-Jul-18",18.97,19.19,18.06,18.64,28191,0.001812,2.4686
"12-Jul-18",18.58,18.98,18.5511,18.65,28240
"13-Jul-18",18.76,19.1,18.5,18.87,21021,0.005895,7.0375
"16-Jul-18",18.58,18.98,18.27,18.42,38008
"17-Jul-18",18.42,18.715,18.1,18.31,28857,0.018835,6.7022
"18-Jul-18",18.25,18.92,18.1,18.4,19935
"19-Jul-18",18.25,18.65,18.25,18.425,9073
"20-Jul-18",18.74,18.9,18.45,18.45,11987,0.02216,6.5546
"23-Jul-18",18.79,18.8,18.5,18.6,10271,0.014486,6.5976
"24-Jul-18",19.1,19.1,18.57,18.71,13441,0.011213,6.6866
"25-Jul-18",18.68,18.81,18.11,18.25,22198
"26-Jul-18",18.1,18.14,17,17.6,21532,0.018364,6.6866
"27-Jul-18",17.73,18.505,17.32,17.68,19201,0.017488,6.6866
"30-Jul-18",17.68,18.19,17.2845,17.6,7768,0.02909,7.2735
"31-Jul-18",17.98,17.98,17.33,17.4,14499
"01-Aug-18",17.37,17.88,16,16.33,82832,0.028263,7.1537
"02-Aug-18",16.09,16.48,13.23,14.31,131814,0.033076,7.3027
"03-Aug-18",14.26,14.85,13.41,13.94,95591
"06-Aug-18",14,15.55,13.42,14.7,119168,0.052353,7.6542
"07-Aug-18",14.86,15.3885,14.25,14.36,94421,0.05331,7.6472
"08-Aug-18",14.48,15,14.35,14.57,98079
"09-Aug-18",14.49,15.29,14.2604,15.2,51557
"10-Aug-18",15.29,15.55,14.8807,15.1,66990,0.121624,8.3078
"13-Aug-18",15.1,15.47,14.81,15,26394,0.089625,8.1971
"14-Aug-18",15.3,16.23,15.04,16.18,20633,0.096714,8.0688
"15-Aug-18",16.06,17.3101,15.85,16.14,69882,0.152102,8.1492
"16-Aug-18",16.32,17.2035,16.01,16.1,46074,0.097598,8.3441
"17-Aug-18",16.21,17.14,16.1,16.85,23550,0.066522,8.0958
"20-Aug-18",16.95,17.27,15.97,17.2,43516,0.06851,8.1287
"21-Aug-18",17.08,17.95,16.6833,17.25,43636,0.083453,8.4274
"22-Aug-18",17.12,18.575,16.71,17.74,144129,0.059109,7.9779
"23-Aug-18",17.48,18.03,16.5822,17.5,37247,0.059689,7.9779
"24-Aug-18",17.64,17.688,17.055,17.59,31071,0.110666,8.7233
"27-Aug-18",17.69,18,17.15,17.35,36275,0.136378,8.6035
"28-Aug-18",17.5,17.95,17.11,17.95,43187,0.064298,8.0116
"29-Aug-18",17.83,17.83,17.1,17.16,62172,0.099542,8.4075
