"Date","open DTIL Price in USD","high DTIL Price in USD","low DTIL Price in USD","close DTIL Price in USD","DTIL Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"28-Mar-19",18,19,17.16,17.44,3864060
"29-Mar-19",17.75,18.18,16.53,17.95,709278
"01-Apr-19",17.95,17.95,16.66,16.94,201045
"02-Apr-19",16.95,17.43,16.6,16.76,255490
"03-Apr-19",16.77,16.782,14.805,15.05,423004
"04-Apr-19",15.03,15.66,14.66,15.15,140273
"05-Apr-19",15.1,15.38,14.33,14.74,178107
"08-Apr-19",14.74,14.89,14.41,14.8195,102218
"09-Apr-19",14.7,15.45,14.56,15.18,100658
"10-Apr-19",15.08,15.49,14.51,14.6,124068
"11-Apr-19",14.7,14.98,13.16,14.04,112544
"12-Apr-19",14.16,14.3,13.025,13.32,75960
"15-Apr-19",13.16,13.5424,13.1,13.19,31116,,,37966
"16-Apr-19",13.05,13.48,12.97,13.26,221913
"17-Apr-19",13.2,13.5,12.8301,12.98,84893
"18-Apr-19",13.17,13.18,12.13,12.18,100245
"22-Apr-19",12.87,13.57,12.22,13.44,687652
"23-Apr-19",13.7,13.9,13.21,13.58,226824
"24-Apr-19",13.75,13.9548,12.66,12.78,161964
"25-Apr-19",12.87,13.03,12.325,12.5,123268
"26-Apr-19",12.58,12.99,12.4,12.64,99368,,0.4079
"29-Apr-19",12.64,13.83,12.64,13.03,204835,,0.4073
"30-Apr-19",13.04,13.35,12.81,13,69684,,0.6025,216942
"01-May-19",12.92,13.465,12.55,12.94,132624,,0.6713
"02-May-19",12.8,12.885,11.774,12.6,163929,,0.6104
"03-May-19",12.66,13.0867,11.8,11.88,121196,,0.598
"06-May-19",11.93,13.06,11.89,13,130966,,0.6264
"07-May-19",13.01,13.4,12.6,12.94,219036,,0.5846
"08-May-19",12.9,13.2,12.69,12.74,137825,,0.599
"09-May-19",12.69,13.18,12.5,12.91,88440,,0.5956,,350361.33
"10-May-19",12.86,13.15,12.7154,13.05,185743,,0.5861,,469071.9924
"13-May-19",12.96,13.28,12.8473,13.15,125585,,0.5866,,476448.0204
"14-May-19",13.24,13.75,13.24,13.69,181833,,0.6164,,561467.5902
"15-May-19",13.6,13.77,12.72,12.73,167584,,0.6879,309565,688335.2718
"16-May-19",12.8,13.31,12.7,13.12,99714,,0.766,,833664.7176
"17-May-19",12.96,13.015,12.1,12.46,116865,,0.7654,,849631.6488
"20-May-19",12.45,13.5,12.2108,13.18,135555,,0.7585,,856790.7348
"21-May-19",13.19,13.72,12.7935,13.27,262696,,0.7668,,863754.573
"22-May-19",13.2,13.49,12.65,13.21,147400,,0.759,,873365.1036
"23-May-19",13.04,13.47,12.91,13.31,87293,,0.7567,,871130.601
"24-May-19",13.38,13.9,13.38,13.73,135356,,0.75,,389092.2485
"27-May-19",,,,,,,0.75,,389092.2485
"28-May-19",13.75,14.0096,13.635,13.96,117744,,0.7589,,384139.2085
"29-May-19",13.85,13.99,13.0927,13.46,63791,,0.6084,,312567.7805
"30-May-19",13.55,13.55,12.69,12.78,112261,,0.605,,305571.6115
"31-May-19",12.66,13.49,12.52,13.43,108597,,0.6071,357050,300680.4845
"03-Jun-19",13.44,13.59,12.7472,13.01,122652,,0.6214,,298854.051
"04-Jun-19",13.04,13.55,12.89,13.49,126070,,0.6243,,311174.738
"05-Jun-19",13.5,13.7,13.05,13.48,296666,,0.6286,,314239.4315
"06-Jun-19",13.52,13.8892,13.2,13.51,122742,,0.626,,321576.122
"07-Jun-19",13.68,13.96,13,13.2,197921,,0.6182,,317737.516
"10-Jun-19",13.28,13.59,12.5,12.93,212514,,0.6172,,315539.6045
"11-Jun-19",12.9,13.1,11.99,12.13,142619,,0.6276,,370296.555
