"Date","open CLOV Price in USD","high CLOV Price in USD","low CLOV Price in USD","close CLOV Price in USD","CLOV Volume","Days to cover 3m (on loan)","Exchange Reported SI","Dividends","hidden"
"12-Mar-21",8.41,8.95,8.22,8.91,6492904,1.295291
"15-Mar-21",8.9,9.08,8.47,8.875,9408103,1.354777,29624769
"16-Mar-21",8.87,9.07,8.415,8.61,8385086,1.398778
"17-Mar-21",8.26,8.875,8.25,8.75,13208420,1.39198
"18-Mar-21",8.63,8.87,8.28,8.47,12339560,1.408232
"19-Mar-21",8.56,8.83,8.23,8.51,19825180,1.48844
"22-Mar-21",8.44,8.845,8.36,8.79,10363610,1.556092
"23-Mar-21",8.59,8.72,8.11,8.27,12386900,1.988488
"24-Mar-21",8.19,8.25,7.64,7.67,8895309,2.321331
"25-Mar-21",7.302,7.935,7.01,7.82,8926322,2.699839
"26-Mar-21",7.74,7.86,7.25,7.59,5655958,2.443602
"29-Mar-21",7.39,7.56,7.16,7.34,4552869,2.429235
"30-Mar-21",7.24,7.3,6.895,7.19,5227045,2.349925
"31-Mar-21",7.3,7.64,7.23,7.56,4816457,2.436547,38504281
"01-Apr-21",7.63,7.69,7.3208,7.38,4260961
"02-Apr-21",,,,,,2.236613
"05-Apr-21",7.52,7.585,7.271,7.5,3472295,2.314045
"06-Apr-21",7.49,7.8399,7.43,7.61,3911213,2.29994
"07-Apr-21",7.61,7.66,7.29,7.35,3555155,2.35165
"08-Apr-21",7.35,9.23,7.12,8.85,76990740,2.133741
"09-Apr-21",8.48,8.73,8.04,8.21,28369080,2.19195
"12-Apr-21",8.08,8.14,7.61,7.82,10003640,2.297304
"13-Apr-21",7.74,8,7.63,7.81,4714746,2.24949
"14-Apr-21",7.87,7.87,7.41,7.42,4996086,2.284776
"15-Apr-21",7.57,7.69,7.11,7.35,5824424,2.322955,38695492
"16-Apr-21",7.36,10.03,7.23,8.82,249097800,2.099377
"19-Apr-21",9.62,10.57,9.17,9.67,236758200,1.952288
"20-Apr-21",9.41,9.42,8.36,8.62,41659010,1.963891
"21-Apr-21",8.52,9.29,8.07,9.05,23876820,1.934563
"22-Apr-21",9.079,9.42,8.48,8.5,12716950,1.839924
"23-Apr-21",8.55,9.3,8.51,8.77,12251720,1.798546
"26-Apr-21",8.98,9.45,8.84,9.22,12273080,1.715837
"27-Apr-21",9.31,9.67,9.02,9.24,8484643,1.783442
"28-Apr-21",9.46,11.23,9.36,10.5,86442390,1.686974
"29-Apr-21",11.24,11.77,9.91,10.17,68334920,1.592776
"30-Apr-21",9.88,10.47,9.72,9.85,17439370,1.574089,37578354
"03-May-21",10.19,10.58,9.21,9.29,15999120,1.605345
"04-May-21",9.255,9.35,8.55,9.06,10100060,1.586248
"05-May-21",9.08,9.13,8.715,8.84,6653611,1.6569
"06-May-21",8.711,8.79,8.13,8.23,8475988,1.748025
"07-May-21",8.39,8.915,8.25,8.62,6507356,1.751958
"10-May-21",8.75,8.755,8.185,8.26,6204034,1.775803
"11-May-21",7.66,8.235,7.54,8.13,8188688,1.725578
"12-May-21",7.97,8.245,7.7125,7.78,7664016,1.731126
"13-May-21",7.92,7.95,7.08,7.26,9648793,1.731728
"14-May-21",7.352,7.685,7.185,7.47,7968626,1.783341,40456716
"17-May-21",7.59,7.93,6.59,6.82,38561966,1.766797
"18-May-21",6.77,7.2,6.6,6.97,16185710,1.800373
"19-May-21",6.74,6.91,6.519,6.84,9210396,1.873289
"20-May-21",6.87,7.18,6.76,7.13,9340391,1.816718
"21-May-21",7.128,7.3,6.92,6.93,7435598,1.84119
"24-May-21",6.92,7.04,6.82,6.92,5711118,1.870967
"25-May-21",6.96,7.23,6.92,7.02,5745079,1.896003
"26-May-21",7.08,7.55,6.975,7.33,8083037,1.931074
"27-May-21",7.4,8.1,7.12,7.83,31641310,1.964265
"28-May-21",8.06,8.2,7.51,7.64,13836160,1.965765,41274556
"31-May-21",,,,,,1.965765
"01-Jun-21",7.65,7.97,7.57,7.73,8800166,2.013687
"02-Jun-21",7.79,8.89,7.66,8.74,34883730,2.067547
"03-Jun-21",10.01,10.46,8.55,8.94,48726790,2.059029
"04-Jun-21",9.169,9.48,8.97,9,16049890,2.117639
"07-Jun-21",9.465,12,9.35,11.92,125343900,2.064292
"08-Jun-21",16.635,24.93,16.32,22.15,735483700,1.503949
"09-Jun-21",28,28.85,16.8,16.92,371777100,1.422485
"10-Jun-21",18.09,18.11,13.91,14.34,155520600,1.286239
"11-Jun-21",14.6,16.26,13.43,15.03,142806000,1.175501
"14-Jun-21",14.65,16.05,13.6,14.66,96497920,1.141866
"15-Jun-21",14.52,15.47,13.68,13.77,53251700,1.169284,41400749
"16-Jun-21",13.57,13.73,12.5,12.95,40173220,1.160489
"17-Jun-21",12.96,13.62,12.5,12.56,30705950,1.262026
"18-Jun-21",12.714,13.45,12.02,12.04,34165280,1.226371
"21-Jun-21",12.171,12.25,11.16,11.24,32480240,1.177136
"22-Jun-21",11.79,13.95,11.6101,12.63,154157500,1.093657
"23-Jun-21",13.95,14.54,13.11,13.83,152247800,0.882522
"24-Jun-21",14.99,15.1,13.512,13.79,101689000,0.843202
"25-Jun-21",13.43,13.78,12.77,12.97,50810170,0.879589
"28-Jun-21",13.05,13.3846,12.6,12.8,36178120,0.872022
"29-Jun-21",12.71,14.44,12.54,13.36,73090600,0.989286
"30-Jun-21",13.6,14.17,13.17,13.32,34028170,0.962628,35887094
"01-Jul-21",13.21,13.25,12.26,12.33,24333280,0.94383
"02-Jul-21",12.164,12.2,11.3,11.71,30911900,0.871586
"06-Jul-21",11.11,11.16,9.96,10,76124990,0.893701
"07-Jul-21",10.47,10.47,9.61,9.72,35594750,0.89621
"08-Jul-21",9.38,9.6689,9.19,9.36,30389510,0.89232
"09-Jul-21",9.57,9.61,9.13,9.27,28691790,0.890564
"12-Jul-21",9.15,10,8.86,9.68,49811960,0.90219
"13-Jul-21",9.41,9.5159,8.77,8.91,39649500,0.757673
"14-Jul-21",8.945,9.25,8.57,8.68,26250140,0.779957
"15-Jul-21",8.3,8.73,7.95,8.26,29125750,0.781243,28605148
"16-Jul-21",8.4,8.52,8.11,8.2,17391790,0.724692
"19-Jul-21",7.87,8.38,7.67,8.3,20086780,0.648214
"20-Jul-21",8.2,8.5,7.92,8.35,24279360,0.682898
"21-Jul-21",8.403,9.09,8.32,8.88,30192540,0.679079
"22-Jul-21",9.45,9.45,8.4,8.62,44877770,0.66904
"23-Jul-21",8.35,8.44,7.97,8.05,28133920,0.680918
"26-Jul-21",8.0434,8.52,7.9215,8.2,19174080,0.72586
"27-Jul-21",8.056,8.25,7.84,8.05,14958450,0.789271
"28-Jul-21",8.07,8.43,7.97,8.32,16262740,0.779545
"29-Jul-21",8.29,8.46,8.14,8.22,9345898,0.79572
"30-Jul-21",8.11,8.32,8.03,8.07,7460635,0.786981,25262903
"02-Aug-21",8.133,8.5,7.98,8.15,19707910,0.782192
"03-Aug-21",8.3,8.59,8.03,8.12,17597240,0.803421
"04-Aug-21",8.15,8.16,7.88,7.92,12343470,0.783545
"05-Aug-21",7.939,8.2,7.85,8.13,10743220,0.78639
"06-Aug-21",8.05,8.15,7.98,8.07,7400922,0.796818
"09-Aug-21",8.15,8.84,8.0815,8.81,25819640,0.761118
"10-Aug-21",9.11,9.23,8.15,8.41,30104390,0.752512
"11-Aug-21",8.41,8.4286,8.015,8.13,33452460,0.740524
"12-Aug-21",9.52,9.65,8.58,9.01,147395400,0.839753
"13-Aug-21",8.74,8.9,8.2,8.22,39432540,0.845758,30273032
"16-Aug-21",8.29,8.57,7.93,8.49,25402980,0.916872
"17-Aug-21",8.32,8.53,8.01,8.17,21117870,0.945268
"18-Aug-21",8.21,8.24,8.01,8.05,13664380,0.945467
"19-Aug-21",7.98,8.075,7.41,7.56,27607520,0.971619
"20-Aug-21",7.66,7.88,7.56,7.75,17207070,1.017406
"23-Aug-21",7.81,8.24,7.691,8.12,16209340,1.022364
"24-Aug-21",8.15,9.1,8.075,8.92,37674700,1.045559
"25-Aug-21",8.775,9.11,8.545,8.73,26763820,1.100684
"26-Aug-21",8.57,8.8887,8.43,8.49,16055450,1.072937
"27-Aug-21",8.458,8.73,8.341,8.61,13641350,0.976251
"30-Aug-21",8.58,8.66,8.27,8.48,14454570,0.908396
"31-Aug-21",8.36,8.69,8.31,8.58,13485800,0.913797,30617021
"01-Sep-21",8.5,8.65,8.42,8.47,12606830,0.858959
"02-Sep-21",8.47,9.09,8.43,8.87,26155680,0.820763
"03-Sep-21",9.16,9.46,8.62,8.84,29666650,0.795648
"06-Sep-21",,,,,,0.785122
"07-Sep-21",9.01,11.13,9.01,10.8,175897200,0.731116
"08-Sep-21",10.36,10.4,9.2,9.45,78017620,0.741986
"09-Sep-21",9.59,10.17,9.3,9.31,50045990,0.867001
"10-Sep-21",9.09,9.33,8.56,8.59,28651610,1.007632
"13-Sep-21",8.65,8.705,8.2908,8.37,17992900,1.161181
"14-Sep-21",8.4,8.76,8.22,8.3,15292180,1.210919
"15-Sep-21",8.29,8.41,8.09,8.17,18114140,1.282734,31018614
"16-Sep-21",8.3,8.62,8.07,8.14,29421390,1.248205
"17-Sep-21",8.17,8.32,8.0221,8.31,22348920,1.275132
"20-Sep-21",7.99,8.2,7.735,7.85,21838620,1.318725
"21-Sep-21",7.895,7.94,7.72,7.77,15609160,1.394328
"22-Sep-21",7.99,8.13,7.78,7.88,21247130,1.47942
"23-Sep-21",7.93,8.02,7.78,7.9,15935640,1.607704
"24-Sep-21",7.853,7.96,7.64,7.73,15483020,1.694277
"27-Sep-21",7.72,8.2,7.57,8.1,20768630,1.778363
"28-Sep-21",7.96,8.03,7.61,7.86,20969960,1.808615
"29-Sep-21",7.764,7.81,7.36,7.4,18340290,1.815096
"30-Sep-21",7.42,7.55,7.23,7.39,11987630,1.926277,31828455
"01-Oct-21",7.51,7.5299,7.25,7.47,11086680,1.916332
"04-Oct-21",7.45,7.45,7.09,7.14,10609300,1.925762
"05-Oct-21",7.128,7.39,7.09,7.24,7558829,1.944548
"06-Oct-21",7.1235,7.38,7.0722,7.36,6988660,2.021408
"07-Oct-21",7.4,7.57,7.3,7.4,7427344,2.089986
"08-Oct-21",7.41,8.08,7.32,7.85,30401110,2.056283
"11-Oct-21",7.89,8.28,7.89,8.06,17759190,2.073709
"12-Oct-21",7.99,8.22,7.8,8.02,11267780,2.087427
"13-Oct-21",8.01,8.065,7.85,8.05,7636463,2.080179
"14-Oct-21",7.97,8.58,7.95,8.12,18767900,2.06607
"15-Oct-21",8.14,8.14,7.83,7.91,8917136,2.078474,29158662
"18-Oct-21",7.89,8.05,7.75,7.89,6289511,2.076226
"19-Oct-21",7.92,8.13,7.7,7.92,15199540,2.106733
"20-Oct-21",7.87,8.21,7.83,7.84,13270880,2.071322
"21-Oct-21",7.876,8.04,7.83,7.86,9076608,2.078567
"22-Oct-21",7.76,7.768,7.37,7.5,15340560,2.052611
"25-Oct-21",7.45,7.595,7.42,7.55,7882543,2.101085
"26-Oct-21",7.55,7.645,7.3613,7.38,8504754,2.143576
"27-Oct-21",7.39,7.51,7.265,7.27,6455411,2.174131
"28-Oct-21",7.3,7.63,7.23,7.61,8296249,2.128262
"29-Oct-21",7.56,7.7,7.41,7.5,6321465
"16-Nov-21",,,,,,,,,0
